제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어떤+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2017.03.30.|2017.04.2.&section=kin&page=1
,,
원인이 뭔지 수술 되는지 궁금해요(부산 하지정맥류),"부산 30대 후반/여 하지정맥류일어나서 조금만 움직이면 다리가 붓고 빨개집니다.하지정맥류인가 싶어 병원 몇 군데를 가봤는데...어떤 곳은 하지정맥류지만 초기라고 수술할 정도는 아니라고 하고다른 곳은 하지정맥류 아니라고 다른 원인을 찾아보라고 하네요.다리 아픈 거나 그런 거 봤을 때 하지정맥류 같은데.. 하지정맥류가 맞는지 아닌지, 맞다면 어떻게 치료해야 하는지 궁금합니다.","안녕하세요, 닥톡-네이버 지식iN 상담의사 변승재입니다.조금만 움직여도 다리가 붓고 빨개지는 증상으로 문의를 해주셨군요.다리가 붓는 원인은 여러 가지가 있기 때문에 잘 살펴봐야 합니다.물론 그중에 하지정맥류나 다리 정맥부전증 등 혈관 문제로 인한 경우도 있죠.따라서 하지정맥류가 의심스럽다면 우선 혈관 초음파 검사를 받아 보시는 것이 좋을 것 같습니다.이미 병원을 방문하셨다고 했지만 각각의 소견이 달랐다면 다른 병원의 의견도 조금 더 들어 보시는 것이 좋을 것 같습니다.혈관 초음파 검사 결과 혈액의 역류가 0.5초 이상 관찰되는 경우라면 하지정맥류 시술이나 수술로 치료를 진행해야 합니다.문제가 되는 원인 혈관을 제거하거나 폐쇄하는 등의 방법으로 혈액 역류를 막는 것이죠.물론 하지정맥류 증상은 느끼지만 아직 역류 소견이 보이지 않는 경우라면 의료용 압박스타킹 착용이나 정맥순환개선제 복용 등으로 증상 완화를 시도해 볼 수 있습니다.모쪼록 다리 불편함 없이 편안한 일상을 되찾을 수 있길 바라며... 질문에 대한 답변이 되었으면 좋겠습니다."
다리 혈관 돌출이 심해졌어요(서면 하지정맥류),"서면 40대 중반/여 하지정맥류10년 전쯤 임신 초기에 다리가 너무 아파서 병원에 갔다가 하지정맥류 진단을 받았어요.그땐 임신 중이라 의료용 압박스타킹 처방만 받았는데... 말을 안 들었죠.아는 것도 없고 바쁘게 사느라 건강에 소홀했던 건 사실입니다.친정 엄마가 하지정맥류 수술을 5년 전에 하셨고요, 저는 왼쪽 무릎 뒤로 오금? 거기에 혈관이 튀어나와 있어요.원래는 없었던 거 같은데 한 달 전쯤 딸이 말해줘서 알았습니다.처음에는 잠깐 있다 사라지겠거니 했는데 점점 아래쪽으로 돌출이 이어지는 것 같더라고요.오래 서 있으면 다리도 엄청 아프고 찌릿찌릿한 것도 있고요.잘 때 발을 쿠션 같은 데 올려놓으면 좀 나아요.지금 와서 하지정맥류 치료가 가능할까요?","안녕하세요, 닥톡-네이버 지식iN 상담의사 변승재입니다.아이고 혈관 돌출로 인해 불편함을 겪고 계시군요.. 걱정이 많으시겠습니다.우선 10년 전에 하지정맥류 진단을 받으셨다고 하셨는데, 이때의 진단 내용만으로 현재 치료를 하긴 어려움이 있습니다.번거로우시겠지만 현재 상태를 알기 위해서는 혈관병원에 방문하셔서 초음파 검사를 다시 해보시고 정맥에 어떤 문제가 있는지, 어떤 치료가 필요한 상황인지 알아 봐야 할 것으로 보입니다.또한 하지정맥류는 가족력이 있는 병으로 어머님이 하지정맥류 수술을 하셨다고 하니 조금 더 걱정이 되긴 합니다.오금 쪽 혈관이 튀어나와 있다고 하셨는데, 이것은 진단을 할 때 혈관이 도드라진 것인지 아니면 하지정맥류로 혈관 내 압력이 발생해 혈관이 늘어나면서 돌출된 것인지 감별이 필요할 것으로 보입니다.이 밖에 다리 불편함도 있다고 하시니까 정밀한 검사를 통해 불편함의 원인을 찾아야 할 것 같습니다.혈관 초음파 검사는 환자분에게 큰 부담이 있는 검사가 아니고 하지정맥류 유무도 바로 확인할 수 있기 때문에 바쁘시겠지만 빠른 시일 내 검진을 받아 보시길 바랍니다.검진 결과 혈액 역류가 0.5초 이상 관찰된다면 수술적 치료를 진행해야 하는데요, 치료 방법은 다양하고 또 환자분의 상황에 맞는 적절한 방법을 선택해야 하니 신중하게 결정하시길 바랍니다.답변이 도움이 되셨길 바라며... 하지정맥류는 초기에 치료해야 환자분의 불편함도 빨리 없앨 수 있고 일상생활도 건강하게 하실 수 있을 겁니다.꼭 병원에 다시 방문해 검진을 받으시길 권유 드립니다."
고주파온열치료병원 알아봐요(대치동 고주파온열치료병원),대치동 60대 중반/남 고주파온열치료병원고주파온열치료 병원을 어떤곳으로 가서 치료를 받아보는게 좋은가요?,"안녕하세요, 닥톡-네이버 지식iN 상담한의사 이대연입니다.고주파온열암치료 장비 중 미국 FDA 승인을 받은 BSD-2000의 경우에는 종양이 있는 위치의 환부를 어플리케이터로 둘러싸게 되며, 75~120MHz 정도의 고주파 에너지를 사방으로 8개의 안테나에서 부터 종양이 있는 부위를 향해서 집중 방사하는 방식을 사용합니다. 즉, 고주파온열암치료는 신체 내부에 있는 종양 세포에 40~43도의 치료적인 고온을 방사하는 치료방법입니다. 종양이 있는 부위를 타겟으로 설정이 가능합니다.온도 조절이 실시간으로 조절할 수 있습니다. 환자에 따라서 다르게 발생하는 종양의 부위에 맞춘 치료의 계획이 가능합니다 .종양의 위치 및 깊이, 크기에 맞춘 조절이 가능합니다.심부에 직접적으로 열을 일으키기 때문에 화상의 가능성이 낮게 나타납니다. 고주파온열암치료는 첨단 장비를 사용한 혁신적인 항암치료, 정상세포에 비해 열에 약한 암세포의 특성을 활용한 치료방법입니다. 고주파온열암 치료는 고주파를 암이 발생한 부위와 전이가 발생한 부위까지 투과하여 암세포를 선택적으로 사멸시키며 , 항암화학요법 및 방사선 요법의 항암 효과를 높이고 , 면역세포 기능 활성화 , 항암부작용 및 통증 완화 관련 우수한 효과를 나타냅니다. 물론 이는 환자 개개인마다 현재 병의 진행 상태, 체질 등을 세심하게 고려해야 하므로 해당 치료에 대한 경험과 숙련도가 높은 의료진을 통해 받으시는 것이 좋은 방법입니다."
수술 후 재활병원 치료 효과(청담동 허리수술),"청담동 40대 중반/여 허리수술허리수술을 앞두고 있는데 수술 후 재활병원에 바로 입원하려고 합니다근데 어떤 치료를 하는지 잘 몰라서요~ 치료 종류랑 효과가 궁금하고얼마나 좋아질 수 있는지, 얼마나 받아야 일상생활 가능한지 궁금합니다","안녕하세요, 닥톡-네이버 지식iN 상담의사 정용진입니다.허리 수술 후 재활병원으로 입원을 고려하고 계시는군요.환자분께서 입원하시게 되면 받게 되는 재활치료는 크게 기구치료와 도수치료, 통증치료가 있습니다.허리 수술 후 재활병원에서는 트레이밀, 기립기, 경사침대 등 다양한 기구를 이용한 기구치료를 통해 환자분의 운동 기능을 회복시키고 가동범위를 늘려줄 수 있습니다.수술 후에는 통증이 발생할 수 있기 때문에 온열 및 전기치료, 초음파 등을 통해 수술 부위의 통증을 줄여줄 수 있고, 도수치료는 물리치료사의 도움 하에 운동법을 실시하여 자세교정, 신체 불균형을 교정할 수 있습니다.이 외에도 환자분의 증상에 맞게 다른 치료가 병행될 수 있으니 자세한 안내는 수술 후 재활병원에 입원하시어 받아보시기 바랍니다. 감사합니다."
간암 요양병원 어떤게좋은가요? (가락동 간암요양병원),가락동 60대 중반/남 간암요양병원간암수술 후에 요양병원 가는게 도움이 될까요?어떤치료들을 하면서 좋은건지 알려주세요,"안녕하세요, 닥톡-네이버 지식iN 상담의사 조현욱입니다.간암수술을 받게 되면 다양한 증상이 나타나게 되기도 하고 신체 기능이 저하되기 때문에 암요양병원을 통해 관리를 받는 것이 필요합니다.암 치료 후 빠른 회복을 원하는 경우, 그리고 암 수술 후 다양한 증상이 염려되는 분들이 대상이 됩니다.요양병원에서는 간암수술 이후 수술 부위 염증 관리, 수술 부위 구축 예방 재활, 내부 장기 협착 방지, 기력, 면역 회복을 위한 관리를 해주게 됩니다.다양한 치료법과 차별화된 식단 등을 통해 최상의 활력을 끌어올려 수술 후 나타날 수 있는 증상을 관리하고 표준 암치료를 받는 동안 면역력과 체력을 유지할 수 있도록 도움을 주고 있습니다.따라서 암환자가 오랜 기간 암을 치료해 나가면서 올바른 방법을 통해 암을 이겨 나갈 수 있도록 도움을 주고 있습니다.간암수술 후 요양병원을 선택할 시에는 위치, 시설, 암환자에게 맞는 프로그램이 갖춰져 있으며, 건강식을 제공하는 곳을 알아보는 것이 필요합니다.오랜 기간 치료를 받을 수 있기 때문에 편안하게 휴식을 취하면서 관리나 치료를 받을 수 있는 곳을 선택하면 암을 이겨내는데 도움을 받을 수 있습니다."
엉덩이셀룰라이트제거 바디라인 잡기,양재 30대 후반/여 영덩이셀룰라이트제거하체비만이 있기 때문에 더욱 엉덩이셀룰라이트제거를 해야할 듯 합니다 근데 그냥 살빼살빼는거 또다른 것 같은데 어떤 방식으로 하시나요?,"안녕하세요, 닥톡-네이버 지식iN 상담의사 김수연입니다.엉덩이셀룰라이트제거 관련해서 질문을 주신 것 같습니다.바디라인을 잡아주는 효과로 셀룰라이트제거가 필요합니다병원에서의 관리가 필수라고 할 수 있는데요 제가 관련 정보를 드릴 테니 참고해주세요자꾸 살이 찌고 비만하게 되면 각종 성인병의 원인이 되기도 합니다 그렇기 때문에 되도록 멋진 몸매를 가꾸고 건강한 다이어트를 하시는 것이 중요한데요 본인의 의지대로 하기 어려운 것이 다이어트인 만큼 관리를 해줄 수 있는 곳을 찾아가서 치료를 및 관리를 받는 것도 좋은 방법이 될 수 있습니다병원에서의 치료는 약물처방 수액링겔요법 의료기 케어 대체의학요법 등을 통해 건강한 다이어트를 할 수 있습니다 면역력을 지키고 체혈관리를 해주는 등 다양한 관리를 철저하게 진행해주는 것이 특징이며 체지방분해 셀룰라이트제거까지 확실하게 만들어주는 것이 장점이라고 할 수 있습니다 다양한 의료기기 및 치료를 꾸준히 해준다면 충분히 극복해볼 수 있습니다도움이 되셨는지요감사합니다"
형과 형부인이 부모님 댁에 왕래를 안하는 이유가 황당~,"형과 형 부인이 부모님 댁에 왕래를 안 하는 이유가 타당합니까? 아무리 그래도 부모님 댁에 왕래를 해야 하며, 부모님이 시키면 하는 척이라도 해야죠?저희 어머님이 며느리가 잘못 들어와 집안이 망했다고 합니다.천천히 읽어 보세요.사건을 시대 별로 나열 하겠습니다.1. 아버지는 지식이 풍부 하시며 진보적인 사람입니다. 대한민국 사람들이 내려오는 가족 간에 호칭을 바르게 잡고자 노력을 하시며 저는 아버지 의견이 옳다고 봅니다. 그런데 형과 형의 부인 OO엄마는 아버지 뜻에 따르지 않고 아버지가 잘못 되었다고반박을 합니다.내용은 다음과 같습니다.아버지는 저와 결혼할 여자 친구, 형과 형의 부인 OO엄마에게 그동안 사람들이 잘못 알고 있는 호칭 관계를 정리해 주었습니다.형(兄)이란 단어는 혈족에만 사용이 가능하며, 여자는 남자의 혈족이 아니라 형(兄)이란 단어를 사용을 할 수 없다고 아버지는 말씀하셨습니다.아버지 말씀을 들어 보니 맞습니다. 그동안 우리는 형(兄)이란 단어의 정의를 잘못 알고 있었습니다. 형(兄)이란 단어는 남자들 사이에 사용하는 단어지 여자들에게 사용하는 단어는 아니며, 여자들 사이에는 형님이란 호칭을 사용하지 말고 나이순으로 해야 한다.그래서 저와 결혼할 여자 친구는 아버지 의견에 동의를 했는데 형과 형의 부인 OO엄마는 동의 못한다고 했습니다. 네티즌 선생님 부모가 호칭을 바꾸어서 해보자고 하면 부모님의뜻을 따라야 하는 거 아닌가요?그래서 아버지는 형의 부인 OO엄마에게 지시를 했습니다.제 여자친구를 언니라고 부르라고 했는데 결국 형의 부인 OO엄마는 못한다고 거절 했습니다. 사실 제 여자친구가 형의 부인 OO엄마 보다 1살이 많습니다.그래서 제 여자 친구는 형의 부인에게 자내 또는 OO엄마라고 부르니 형의 부인은울면서 나가더라고요.그리고 형(兄)이란 단어는 여자에게 사용하지 못하므로 아버지가 저에게 형수에게는 앞으로 이름을 부르거나 또는 누구 엄마라고 부르라고 했습니다.그래서 저는 지금도 형수라고 호칭을 안하고 이름을 부르거나 누구 엄마라고 부릅니다.네티즌 여러분 저희 부모님과 저와 제 결혼할 여자 친구가 잘못 한 건가요?부모님이 한번 호칭을 바꾸어 보자 그리고 잘못된 형(兄) 단어를 이 세상에 알려 보자우리 가족이라도 형(兄) 단어의 의미를 전 세계에게 알리자 했으면 아버지 뜻을 받아 들이고 따라야 하는 것 아닌가요? 저는 지금도 형의 부인을 이름을 부르거나 OO엄마라고 부르며 반말을 합니다. 친적이 있어도집안 어르신이 있어도 당당하게 형의 부인을 이름을 부르거나 OO엄마라고 부를 거 입니다.심지어 얼마 전에 집안 어르신이 형의 부인 안부를 묻자 저는 당당하게 아..OO엄마는잘 있는 거 같은데요. 왕래를 안 합니다. 제 부인도 집안 어르신께 형의 부인을OO엄마는 명절이고 안 오네요 했더니 집안 어르신도 이제는 저와 제 부인이 집안 어르이라며 고생이 많다고 했습니다. 그런데도 왕래  안 하는 이유도 형수란 대접과 형님 대접을 못 받아서 왕래를 안 하는 이유 중에 하나 입니다. 결국 형과 형의 부인은 지금도 왕래를 안해제 결혼식에 초대도 안했는데 소식을 듣고 왔으며, 외할머니 돌아 갈 때, 조카들 결혼식에초대를 안 했습니다. 심지어 제 아들은 큰아버지가 있는지도 모릅니다. 저희 부모님은 지금도 형과 형의 부인이 이 세상에서 가장 나쁜 놈이라고 합니다.결론 : 제 부인이 형의 부인보다 서열이 높기 때문에 형의 부인에게 자네라고 부른게 맞고형에게는 아주머니가 아니라 OO아빠라고 부른게 맞음.지금도 제 부인은 OO아빠 왜 왕래 안하라고 합니다. 저희가 결혼식하고 제 부인에게 문자로결혼 축하한다고 절에 초 밝히고 찍은 사진은 보냈습니다.제 부인이 형에게 OO아빠 한번 더 문자하면 경찰에 신고하고 내가 당신보다 어려운 사람이라고했습니다. 저는 잘했다고 봅니다 ㅎㅎ2. 저는 어머님을 보호 해야 한다고 생각합니다. 저는 이 사건만 생각하면 형을 죽이고싶으며 멱살을 잡고 싶습니다.형이 첫 번째 부인과 이혼을 하면서 형의 자식을 약 3년 간 부모님이 키워 주었습니다.형은 어머님께 미안한지 어머님께 약 3년 간 매달 30만원에서 50만원 돈을 주었습니다.명품 지갑과 명품 가방도 주었고요.그런데 아버지는 고지식하신 분이라 하나 하나 사건을 확인 하신 분이며, 법이 없어도 사시는 분입니다.어느 날 형의 부인 OO엄마에게 아버지가 그동안 형은 돈을 모은 적이 없다 그리고 부모에게 효도 한 적이 없다고 했습니다. 그런데 형의 부인 OO엄마는 아버지께 아니다 첫 번째 부인과 헤어지고 미안했는지 어머님께 매달 매달 돈을 드리고 명품 가방과 지갑도 사드렸다했더니 아버지가 정말이라고 어머님께 물어 보았습니다. 어머님은 한품도 받은 적없고가방도 받은적 없다고 했습니다. 그래서 아버지가 형을 불러서 확인을 하려고 하자집안 분위기를 보고 아버지께 죄송하다고 거짓말이라고 했습니다.당연히 거짓말이라고 해야 집안이 조용하잖아요. 그래서 형은 화가 났는지 어머님이 사주신 이불 셋트를 버렸습니다. 여러분 아버지 성격이 무서운데 당연히 형이 희생 하더라도어머님을 도와야 하는거 아닌가요? 어머님이 선물 해주신 이불 셋트 버린 행동은 형이 잘못된 행동 아닌가요?그리고 어머님이 화가 난지 형과 형의 부인 OO부인이 인사를 했는데 어머님은 화나서 아버지께 며느리가 나를 무시한다고 인사 안한다고 말했습니다. 그래서 형이 CCVT 확인해 주면서 인사 했는데 어머님이 거짓말 한거라고 해서 한바탕 집안 부위기가 안 좋았습니다.여러분 그냥 어머님 편에서 잘못했다고 하면 안되는 건가요?시월드란 단어도 있잖아요.여자 하나 잘못 들어 와서 아버지가 시킨 호칭은 안하고 정말 여자가 잘못 들어왔습니다.3. 형이 첫 번째 부인과 이혼 할 때 아버지가 형과 형의 부인 OO엄마에게 미안함을심어 주기 위해 어버님이 첫 번째 부인에게 위자료로 5천만원을 주고 매달 200만원씩3년 간 주었다고 했습니다. 형과 형의 부인 OO엄마는 아버지께 죄송하다고 했으며앞으로 새로운 부인과 잘 산다고 했습니다. 그런데 어느 날 형이 첫 번째 부인과 통화하면서 모든것이 거짓말이라고 알게 되어서 아버지께 왜 거짓말 했냐고 따졌습니다.그래서 아버지는 돈 준게 맞다고 끝까지 첫 번째 부인이 거짓말 했다고 했습니다.사실은 돈을 안주고 첫 번째 부인과 이혼 시켰습니다.그래서 지금까지 형은 아버지께 사과 하라고 합니다.여러분 부모님이 잘못해도 자식에게 사과 하는 일은 없습니다. 아닌가요?이 세상 어떤 부모님이 잘못을 해도 자식에게 사과하는 부모는 없다고 봅니다.아버지가 형에게 거짓말을 했나요? 아니잖아요?4. 저희 형이 재혼을 하면서 새로운 형의 부인 OO엄마와 자식을 키우고 있었습니다.그런데 형의 자식 큰 딸이 형에게 혼나서 저희 아버님 집으로 왔습니다.형의 자식이 아빠에게 가기 싫다고 해서 저희 아버님이 손주를 생각해서 아버님 집에 손주의 방을 만들고 형에게 너 자식 우리가 키울테니 옷 다 보내라고요. 통보를 했습니다. 그리고 애들은 셋트라서 큰애 작은애 둘다 보내라고 했습니다.그래서 제가 옷을 가지로 갈 때 형의 부인 OO엄마가 저에게 다시는 딸을 돌려 보내지말라고 했습니다. 그래서 제가 OO엄마 고맙다고 해야지 왜 지랄이라고 했습니다.할아버지 입장에서 손주가 혼나서 와서 얼마나 마음이 아팠으면 방을 만들고 아버지돈을 들어서 손주를 키우겠습니까? 그래서 형이 아버지 집에 왔다 갔다 하면서 애들을 달라고 했는데요 애들이 안간다니안보냈습니다.그래서 형이 울면서 애들 옷을 보냈습니다. 그리고 어떻게 해서 막내만 데리고 오고 형에게 혼나서 갔던 큰애는 못데리고 왔습니다. 그래서 형은 어머님께 부탁을 했더군요. 재혼을 해서 가정을 만들었고 애들 잘 키워 보겠다고 했는데 큰애가 혼나가서할아버지 할머님 댁에 갔으면 잘 타일러서 돌려 보내야지 왜 데리고 갈려고 하나고형이 어머님께 말했습니다. 어머님은 형에게 니 딸이야 니 딸이야 내가 키우던 니가 키우던 니 딸이라고 말 했습니다.형이 10년 넘도록 왕래를 안 했던 이유중 하나 입니다. 형은 지금도 아버지 어머님께사과 하라고 하면서 왜 딸과 인연을 끊어 놓고 추억의 사진도 없다며 하소연 합니다.여러분!! 장난 합니까? 부모님집에 왕래 하면 되는데 지들이 왕래를 안해 놓고 왜 언뚱한 부모님께 하소연 합니다. 왕래 하면서 사진도 찍고 놀려 다닐수 있잖아요?형이 부모님께는 자기 자식들 남매의 정을 끊어 놓았다고 하는데 형과 형의 부인이왕래를 안해서 형의 자식 남매들이 끊어진거 아닌가요? 네티즌 선생님 어르신 형의 자식을 데리고 가서 키웠으면 형은 고마워서라도..아버지께 고맙다고 해야 하고 저도 조카를 위해 가방도 사주고 했는데요.그래서 제가 결혼 하는 날에 형을 초대 하지 안았으며 형과 형의 부인만 오면 집안이 시끄럽고 조용할 날이 없습니다.형은 어디서소식을 들었는지 제 결혼식에 왔습니다. 그리고 사진만 찍고 갔습니다.형과 형의 부인이 부모님 집에 안 온 이유가 위에서 말한 내용 때문이라고 합니다.저 같으면 왕래 했으며 오히려 부모님이 형때문에 고생하는데 고맙다고 해야죠.형의 자식이 아버지 집에 있어서 자신의 마음이 아파서 왕래를 안 했다고 하는데요.이게 말이 됩니까? 아버지가 형의 손주를 키우는데요..왕래를 해야죠 고맙다고 해야죠..그리고 저희 아버지가 잘 키웠는데 20살이 넘어서 가출을 했습니다.그래서 아버지가 형에게 너희들 자식이라서 찾아 보라고 했습니다.당연히 형 자식이라서 찾아야 하는 거 아닌가요?형이 아버지께 하루가 멀다고 아버지가 데리고 갔네..아버지가 부자 지간에 멀어지게 했네아버지때문에 자식과 추억이 없다고 했습니다.어르신 네티즌 선생님께 다시 질문을 드립니다. 형이 안 와서 사진을 못찍었으며 형이 왕래를 안 해서 형 자식이 가출을 한건데요. 왜 저희 아버지 탓으로 돌린가요? 이 모두가 저희 형 잘못인데요.5. 저희 형이 꾀병 인지 모르겠지만 형이 스트레스를 너무 받아 길에서 쓰려졌으며,거형의 부인 OO엄마가 전화가 와서 형이 의식이 없다고 하여 저와 아버지 어머니는병원에 갔습니다.그 다음날 아버지가 병원에 전화해서 사실을 파악해 보니 의식이 있는 상태에서 길가던 행인 도움으로 응급실에 왔다고 했습니다.그리고 형의 부인 OO엄마가 병원에 갔을 때 형이 잠이 들어 있는 모습을 보고 아버지어머니 저에게 의식이 없다고 했습니다.네티즌 여러분 저희에게 전화 하기 전에 의식이 있는 상태에서 병원에 왔는지 확인부터 하고 저희에게 전화해야 하지 않나요?그래서 아버지가 형의 부인 OO엄마를 불러 화를 내며 왜 의식이 있는 상태에서 들어왔는데 왜 의식이 없다고 거짓말 했냐고 아버지가 형의 부인 OO엄마에게 묻자응급실에 들어 왔을 때 분명히 의식이 없었다.아버지께 말 댓구를 했습니다.그냥 형의 부인 OO엄마가 잘못했다고 하면 되는데 왜 아버지 말에 말 댓구를하자 화가난 아버지가 형의 부인 OO엄마를 폭행 하려고 하자 형이 아버지를 말리고형의 부인 OO엄마를 데리고 나갔습니다.네티즌 선생님 말이 됩니까? 어떻게 아버지 앞에서 형의 부인 OO엄마를 데리고 나갑니까?저와 아버지 생각을 같습니다. 그날 아버지가 형수를 폭행 하려고 할 때형도 아버지를 도와서 같이 형의 부인 OO엄마를 때려야 한다고 아버지가 저에게 말했고저도 형이 그렇게 행동을 해야지만 아버지 체면을 세워 드려야 하며 형이 확실히 잘못한 것인데도 형은 아버지께 형의 부인 OO엄마에게 사과 하라고 합니다.어떻게 아버지가 며느리에게 사과 합니까?말이 됩니까?시아버지는 하늘 높은지 모르는 형의 부인 OO엄마가 잘못이죠?6. 아버지가 형을 미워하는 당연히 저도 형을 미워 하는게 옳다고 봅니다.그런 형이 아버지 살아 생전에 형제 끼리 잘지내는 모습을 보여 주고 싶다며 저와(동생) 저녁 식사 자리를 만들어 달라고 했습니다.저는 아버지 뜻에 따라 형을 제 결혼식에도 안부르고 제 자식 돌잔치, 지금까 부모님 뜻에 따라 형과 거리를 두고 있습니다.형은 계속 아버지께 저와 잘 지내고 싶다는데 아버지가 형을 미워하는데 왜 제가 형과 잘 냅니까? 위 사건 내용을 읽어 보시면 이 모든게 형만 조용히 살면 집안이조용한데 아버지 집에 한번도 오지 않는 사람들과 왕래를 해야 하나요?어르신 네티즌 여러분 저희 아버지 생각이 틀렸나요? 저는 옳다고 봅니다.위 사건을 읽어 보시면 형과 형의 부인 OO엄마는 부모님 뜻을 거역하며 저와 관계 개선을 하고 싶다고 하지만 계속 아버지께 사과를 요구 합니다.얼마전에 형이 뇌경색과 급성 심근경색으로 중환자실에 있다고 들었는데요.각자 삶인데 우리가 외 갑니까? 형은 저에게 형이 건강할때 밥한번 먹자고 하는데요.이제와서 집안을 풍지 박살 내 놓고 교류입니까?여러분 같으면 이해가 가세요?형이 아버지께 사과를 요구를 하는 것은1. 형의 부인 OO엄마를 시아버지가 폭행 하려고 한 짓을 사과 하라고 하고 2. 이혼한 전 부인에게 위자료를 주었다고 했는데 거짓말 한 것을 사과하라고 하며, 3. 딸 데리고 상의 없이 데리고 가서 가출하게 만들었던 것과 큰딸과 추억이 없이 살아온 세월을 사과하라고 합니다.여러분 형과 형의 부인OO엄마에게 부모님이 사과를 해야 합니까?그리고 아버지 뜻에 따라 형의 부인 OO엄마을 제가 이름 부르고 반말을 하며 제 부인이 형의 부인에게 자네라고 하고 반말 하는 것은 부모님 뜻인데요.부모님 뜻을 받아 들이고 부모님께 형과 형의 부인은 용서를 구해야 한다고 봅니다.여러분 부모님은 한 평생 살다 가는 것은 아닙니다. 부모님이 간절히 바라면 해야 하는 것 아닌 가요?형과 형의 부인이 조용히 넘어가면 집안이 평화롭고 조용히 하는데저와 재 부인은 지치고 힘듭니다.네티즌 선생님 이해가 가세요? 왕래 안하는 이유가요?아무리 부모가 그래도 왕래를 해야죠?아닌가요?",차암 글못씁니다근데 호칭은 ㅋㅋ 무슨ㅋㅋㅋ진보는 개뿔ㅋㅋㅋㅋㅋㅋ 댁의 남자들이 이상한걸 왜 다른 정상인들한테 뭐라합니까 ㅋㅋㅋㅋ개웃기네 진짜 ㅋㅋㅋ
치질 생기면 항문외과 가야하나요?(분당 치질),"분당 20대 초반/여 치질1년 전 고3 시작하면서부터 계속해서 트림이 나오고 가스가 차고 변비가 있습니다. 올해에는 재수를 하게 되었습니다. 대변을 거의 매일 보는 편이지만, 주로 토끼똥 모양으로 나옵니다.오래 앉아만 있어서 그런지 치질도 좀 생긴 것 같은데 항문외과를 가는 것이 맞나요?","안녕하세요, 닥톡-네이버 지식iN 상담한의사 홍욱기입니다.재수생인데 여러 증상과 치질로 고생이시네요.항문에 문제가 생기는 질환을 치질이라고 하며 치질의 종류에는 치핵 치열 치루 등이 있습니다. 주된 증상은 항문의 통증 출혈 돌출 등이 있습니다. 치질의 원인은 장내 문제, 대변의 상태이상이 가장 많습니다. 장을 자극하는 음식은 권장되지 않습니다. 스트레스를 많이 받거나 과로를 하는 것도 항문 컨디션을 안좋게 만들고 음주도 매우 좋지 않습니다. 아무래도 고3분들이나 재수생 등의 수험생분들은 하루종일 앉아서 공부만 하는 경우가 많다보니 항문괄약근에 압력이 생겨서 괄약근이 약해지게 됩니다. 그래서 여학생들은 변비나 치질 생리통이 심해지는 경우도 많습니다. 외과는 기본적으로 수술을 하기 위해서 있는 병원입니다. 항문외과는 항문을 수술하기 위해서 있는 곳으로 치질이 있다고 반드시 수술을 해야하는 것은 아닙니다. 그리고 심각한 치질이 아니라면 치질의 원인을 먼저 개선하면 점점 개선되게 됩니다. 여러 병원에서 치료나 관리로도 해결이 안되고 증상이 계속 되면 구강부터 항문까지 소화기관 전체를 집중적으로 치료하는 한방내과한의원에서 한방내과 전문의에게 내 몸 상태가 지금 어떤 상태인지 병원 검사에서 발견되지 않는 부분에 대해 진찰받으시고 내 몸에 맞는 치료 및 생활요법 관리를 통해 건강을 되찾으시기를 바랍니다. 감사합니다 ."
틱 증상일까요?,마포 소아/여 틱증상아이가 한쪽 눈을 자주 깜빡이는데 이것도 틱 증상인가요?주위에서도 틱인 거 같다고 얘기해줘서 병원에 데리고 가볼까 하긴 했거든요..오래 지속되면 안 좋다고 들었는데 치료를 받으면 좋아지긴 할까요?,"안녕하세요, 닥톡-네이버 지식iN 상담한의사 정승원입니다.자녀분이 한쪽 눈을 자주 깜빡거리는 군요. 틱은 무의식적으로 같은 동작을 반복하거나 혹은 어떤 동작을 하지 않으면 몸이 너무 불편해져서 의식적으로라도 그 동작을 반복하게 되는 경우를 말합니다. 틱치료한의원에서 틱을 치료하는 방법과 과정에 대해 안내해 드릴테니 참고하시기 바랍니다.틱은 가장 먼저 심신의 긴장을 해소시켜주는 것이 필요합니다. 동작이나 음성을 반복하는 것이 몸의 긴장감을 해소하기 위한 것이기 때문인데요. 그렇기 때문에 몸을 이완시켜주고 마음을 편하게 해주는 한약 치료를 주 치료로 시작하게 되고 필요한 경우 스티커침, 물리치료를 병행하게 됩니다. 간혹 두뇌 발달의 불균형으로 증상이 발생하는 경우도 있는데 이런 경우에는 뇌파 훈련을 하기도 하구요.틱장애는 성장기 아이들에게 나타날 수 있는 흔한 질환입니다.하지만 제 때에 치료하지 않으면 그로 인한 주변의 반응으로 아이가 마음의 상처를 입게 되거나 혹은 두뇌발달을 방해하여 ADHD, 학습부진 등으로 이어지기 때문에 조기에 관리가 필요한 질환입니다.틱치료는 원인을 잘만 관리해주면 좋아질 수 있는 질환이니 너무 고민하시기보다는 틱을 .. 치료하는 한의원에 방문하셔서 상담을 받아보시길 권해드립니다.제 답변이 도움이 되었길 바랍니다. 갑사합니다."
