제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어떤+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2019.03.12.|2019.03.16.&section=kin&page=1
집터가 안좋으면 이럴수있나?,2017년 08월 구리에서 남양주 별내 새 아파트로 이사했습니다.저는 37세 여성이고 미혼입니다. 이사하고 그해 11월 간염에 걸려 입원하였고2018년 면역력이 떨어졌는지 독감두번 걸리고 자꾸 체하고 아프고 병원가는일이 많아지고2018년 말에는 다발성 근종 판정까지 받아서 계속 산부인과 다니고 있습니다.제 생각에는 구리에서 살때는 감기한번 들지 않을 정도였는데 간염에 걸리고 나서 면역력이 떨어져서일거라고 생각했는데 요즘 문뜩 드는생각이 별내 이사오고 나서 부터 자꾸 아프네 라는 생각이 들더라구요그럴수도 있는건가요?? 안아프던 고양이도 코에 곰팡이가 펴서 심한건 아니지만..자꾸 이런생각이 드네요근데 잠은 디게 잘자고 집은 편안합니다. 저는 82년 9월 9일 양력입니다 태어난시는 새벽4?,"합리적으로 생각해보세요.사주와 지금 아픈것과 어떤 관계일까요? 사주는 말 그대로 운입니다. 시간에 따라 좋을 때, 나쁠 때가 있는 것이죠. 쉽게 바꾸기 어려운 것 중의 하나입니다.만약 한 집에 살면서 좋은일 나쁜일 생기고 하는 것은 터의 문제라기 보다 말 그대로 운입니다.그런데 이사를 기점으로 잘 생각하십시오.운도 크게 바뀐는 시점이 있습니다. 이 때에는 보통 이동수가 따릅니다. 사업이든 집이든 말입니다. 이사등을 한 후에 무난하거나 잘 되거나 하면 걱정 없는 것입니다. 운이든 집터든 말입니다.하지만 이사 후에 몸이며 이전에 겪어보지 못한 일이 생기고 한다면 분명 이는 그냥 넘기면 안 되는 것이죠. 운이 나쁘면 터가 안 좋은 곳에 들어가기 쉽습니다. 몸도 마음도 돈도 인간관계도 틀어집니다. 만난다고 하는 인연이 죄다 엉터리거나 해가 될 뿐이죠. 운이란 때에 맞춰 찾아준 귀인이 있으면 나쁘다가도 좋아집니다. 하지만 터의 기운은 그 곳에 머무는 동안 줄곧 영향을 받습니다. 때문에 어려운 처지라면 쉽게 벗어나지 못하고 계속 이어지고 악화되죠.이사를 한 후 갑자기 아프고 돈나가는 것이 마음의 , 의지의 탓?  치열하고 열심히 살려고 노력해도 나쁜 터에 들어가면 이기지 못합니다. 원인을 제대로 아십시오.1. 조상(매장)의 안부(터) 확인하기2. 집터 감정받기3. 집안에 들어온 물건 감정 받기4. 체질 감정받기원인을 제대로 알면 해결책은 나오는 법입니다. 추가 문의 사항은 '수맥인연' 검색 후 블로그 정보 보시고 톡으로 문의 하십시오. 인연도 님의 운에 따라 만나는 법입니다. 고생하세요. 건강 유의 하시고요."
어머니가 임플란트를 하시려는데,"양쪽 아래 어금니 각 2개씩 불안정하고 뼈까지 많이 녹아있는 상태라 양쪽에 뼈 이식 후 4개를 진행한다고 하시는데, 강남에 약간 박리다매식으로 운영하는 치과에서는 4개를 한꺼번에 진행한다 하고, 동네 친절하다는 치과에 가보셨더니 동네에서는 나눠서 진행하자고 하시는데, 제가 듣기로는 발치 -> 뼈 이식 -> 보철 나사 삽입 까지 한번에 다하고 3개월 기다렸다가 임플란트 4개를 한꺼번에 한다는데 이 방식이 맞는건가요, 이를 한번에 4개를 발치하면 위험하지는 않을 까 걱정을 하셔서 또 박리다매식으로 운영하는게 꼼꼼히 잘 안해줄 까 걱정하시거든요 가격은 약 백만원 싸기는 한데1. 임플란트 양쪽에 2개씩 어금니 총 4개를 한꺼번에 진행할 수 있나요? 부분마취하나요 전신마취하나요 특히 양쪽을 한꺼번에 하면 식사엔 지장 없나요2. 강남에 대형 박리다매식 병원이 동네보다는 환자 한명한명을 꼼꼼히 볼 시간이 적어서 걱정인데, 오히려 그만큼 많이 매일 하니깐 좋을수도 있다는 생각도 들고, 동네가 좋을까요 강남이 좋을까요 감사합니다","안녕하세요.치과의사 김보균입니다.우선 한번에 다 식립수술을 하는 것이 잘못 되었다거나 큰 문제가 있는 것이라고 볼 수는 없습니다. 하지만 좌,우 어금니를 한번에 하게 되면 식사를 비롯한 불편감이 생각보다 클 수 있습니다.그래서 가급적이면 한쪽을 끝내고 충분히 아문후에 반대쪽을 하는것이 환자입장을 고려할 때 좋은 방법이라는 생각이 듭니다.저도 수천식립이상의 임플란트 수술을 하면서 경험한 임상을 토대로 환자의 상태에 따라 적합한 치료방법을 내릴 수 있게 됩니다. 따라서 일정 수준이상의 경험과 실력을 갖춘 원장이라면 어느 경우, 어떤 케이스에나 식립을 할 수 있는 준비가 늘 되어 있기 때문에 자주 수술을 한다는 것에서 오는 메리트는 그리 크지 않습니다.오히려 임플란트 명의들은 1일 수술횟수를 정하고 하는 경우가 많습니다.아무래도 의사도 사람이다 보니 지나친 수술은 실수나 피로함으로 집중력이 떨어질 수도 있기 때문에 그렇습니다.의료는 사람을 치료하는 인술입니다.부분마취를 하도라도 충분히 아프지 않게 편안하게 수술할 수 있는 배려가 있어야합니다.그래서 환자를 더 헤아릴 수 있고 실력있는 원장님에게 받으시는 것이 좋다고 생각합니다.임플란트식립후 관리만 잘 하면 아주 오랜기간 내 치아처럼 잘 사용할 수 있습니다.그럼 점을 고려해서 지금 당장보다 장기적 관점으로 보고 좀 더 어머니께서 편안하게 치료를 받을 수 있는 치과를 선택하시는 것이 좋겠다는 생각을 해 봅니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70202&docId=323316077&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin&rank=63&search_sort=3&spq=0
안녕하세요 오늘 꿈이 너무 생생해서 질문드립니다 어떤집 마당에 엄청 큰 회색?검은색?의 어두운색을 가진 뱀이 있는데 되게 순해요 저는 지나가다가 보고 그냥 가는중이였는데 다른 아줌마가 갑자기 뱀괴롭히고 박스 던지고 뱀을 도발하더라구요 뱀은 가만히있다가 그 아줌마 다리랑 손을 물었구요 피봤어요 전 말릴려다가 다리뒤쪽이랑 손쪽이랑 물려서 피가 조금 났어요 그러고 도망갔는데 아줌마도 포기안하고 뱀도 포기안해서 뱀한테 저도 물릴까봐 뱀피해다녔어요 계속 다친다리로 도망다니다가 가까스로 다른 동네로 왔는데 병원물어보고 찾다가 꿈깼어요 뱀이 태몽이라는데 아니겠죠??,일산 60대 중반/남 간암요양병원 간암수술 하시고 집에 오셨는데 혼자 계시는게 마음에 걸려서 요양병원 알아보려고 하는데 요양병원 시설이나 어떤걸 알아봐야 할까요?...,"되게 순한 뱀이 있는데 어떤 아줌마가 뱀을 괴롭히고 도발하더라뱀이 아줌마 다리랑 손을 물었고 내가 말이려다가 다리와 손을 물려서 피가 조금 났다뱀한테 물릴까봐 다친 다리로 도망다니고 피해 다녔다누거 순한 사람을 괴롭히다 피해를 입고 나도 공연히 참견하다가 피해를 입는 일이 생길 수 있으니 조심하라는 의미로 새기세요. 꿈내용을 적기 전에 우선 나이, 성별, 현실상황같은 해몽에 필요한 기본적인 정보를 알려주세요.꿈의 영상적인 표현을 언어적인 현실사고로 해석하는 것이 해몽이고 같은 꿈이라도 꿈꾼 사람이 누구냐에 따라 다양한 다른 의미로도 해석할 수 있으므로 질문을 하면서 성별이나 나이나 현실 상황같은 기본적인 정보를 우선 적고 사건의 전개나 꿈속에서 느낀 감정을 간결하게 적어야 꿈이 의미하는 바를 보다 명확하게 답변해 드릴 수 있으며답변드린 내용은 질문자의 상황에 맞춰 재해석해볼 필요가 있고 꿈내용이 너무 장황하게 길거나 동시에 여러가지 질문을 하거나 별 의미나 성의가 없는 질문일 경우 답변드리기 어렵습니다.",https://kin.naver.com/qna/detail.naver?d1id=3&dirId=31505&docId=323315507&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin&rank=64&search_sort=3&spq=0
어깨힘줄봉합수술한지 2달이좀 넘었는데 어깨에서 뚝소리가 나는데 괜찮을까요? 아프진 않아요,일산 60대 중반/남 간암요양병원 간암수술 하시고 집에 오셨는데 혼자 계시는게 마음에 걸려서 요양병원 알아보려고 하는데 요양병원 시설이나 어떤걸 알아봐야 할까요?...,"어깨,무릎 통증일상생활에서 또는 스포츠 활동으로 인해서뼈, 근육, 인대 등이 다치게 되면 관절에 통증이생기게 됩니다.또한, 나이가 들면서 퇴행성변화가 오면서관절증이 생기기도 합니다. 송파정형외과 중앙재활의학과에 오시는환자분들의 말씀을 들어보면 대부분에서갑자기 통증이 와서 병원에 오게 되었다고 합니다.다리쪽은 어디가 아픈지도 잘 모르겠다면서이유를 찾지 못하는 경우도 많습니다.이론상으로 보면 관절자체가 어느정도의 손상이나 부정렬은이겨낼 수 있기 때문입니다. 하지만 그 이상이 되면  물이 컵에서넘쳐는 것 같이 증상이 즉시 나타납니다.자세히 검진을 하면, 주로 관절주변이 부어있는 경우,동작제한,  누르면 아픈 경우, 관절을 움직일때  나타나는 통증.동작시 발생하는 이상한 소리가 있습니다.관절 재활운동은 관절이 불편하고, 아픈 관절부위에 운동, 도구를 이용해서 통증과 관절을회복시킬 수 있도록 도와주는 역할을 합니다.관절이 손상이 심한 경우에는 수술을 하게되지만수술 후에도 관리가 필요하기 때문에재활을 하는 것인데요. 수술받은 부위의 신경이나근육의 기능이 떨어지면 체계적이면서도 과학적인운동을 통해서 회복시켜야 합니다.송파정형외과 중앙재활의학과에서 치료를 시작하세요손상이 있는 경우에는 간단한 재활운동만으로도회복이 될 수 있습니다.그렇다면 재활운동은  어떤 상태에서 받는 것이좋을까요? 바로 통증의 정도를 1~10이 있다고생각을 했을 때 통증의 정도가 4에서 5가해당하는 통증은 재활을 통해서 개선시키는 것이 좋습니다.강도가 조금 적은 편이라고 해도재활운동을 통해서 통증을 완화하려는 분들도많습니다. 작은 통증만으로 약을 먹거나주사치료로 나아질 수 있지만 다시 재발할 수있기 때문에 재활운동을 찾는 분들이 증가하고있습니다.운동을 과하게 하거나, 잘못된 자세로운동을 지속적으로 하는 경우에는 관절이나근육에 무리가 가서 더욱 무리가 갈 수 있습니다.그렇기 때문에 운동을 할 때에 잘못된 자세를하지 않는지 확인하는 것이 좋은데요.재활운동으로 통증과 불편한 관절을 개선시킬 수있습니다.송파정형외과 중앙재활의학과에서는 환자분 각자에게 맞춤치료를 해드리고 있습니다.첫째.  단순물리치료와 운동법 교육둘째. 맨손운동법이 아닌 도구를 이용하여 하는 운동교육이 단계부터는 남이 도와주는 운동법입니다.셋째. 운동치료와 정렬치료, 근육이완치료등의 도수치료네째. 프롤로 인대강화주사, 관절디엔에이주사, 관절연골회복주사다섯째. 보조기 착용과 이용법송파 정형외과, 유명한 중앙재활의학과의원 [출처] 송파 정형외과, 유명한 중앙재활의학과의원|작성자 중앙재활의원",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=323315438&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin&rank=65&search_sort=3&spq=0
의무기록사가 하는 일이 무엇인가요?,의무기록사가 정확히 어떤 일을 하는 건가요?의무기록사가 되려면 보건행정학과를 나와야되나요?보건행정학과는 어느 대학이 가장 좋은가요?의무기록사에 대한 정보가 별로 없어서 자세히 설명해주시면 감사하겠습니다.,"의무기록사는 보건대 의료정보과 (구 의무기록과) 를 나와야 합니다.  병원에서 의사, 간호사들이 작성한 의무기록을 정리하는 일을 합니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=709&docId=323315301&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin&rank=66&search_sort=3&spq=0
상한 해장국을 먹었는데요....,아침에 해장국이 상한지모르고 그냥 먹었는데 속이 메쓰꺼워지기 시작했습니다.그러다가 토를했는데 거의5분간격으로 30분동안 6번정도 크고 작은 토를했습니다.배는 안아팠고요.대변도 보지도 않았습니다.토를하고 한2-3시간동안 자고 일어나니 자기전보다는 괜찮아졌는데 토할정도는 아니지만 약간 어지럽고 메쓰껍기는 합니다.그리고 하루전에 두달좀넘은 음료수 한모금도 먹기는했었습니다.병원에 가봐야할까요?혹시 피해야할 음식이나 먹으면 좋은음식이 있을까요?그리고 식중독에 걸린걸까요?답변 부탁드립니다.,아침에 해장국이 상한지모르고 그냥 먹었는데 속이 메쓰꺼워지기 시작했습니다.그러다가 토를했는데 거의5분간격으로 30분동안 6번정도 크고 작은 토를했습니다.배는 안아팠고요.대변도 보지도 않았습니다.토를하고 한2-3시간동안 자고 일어나니 자기전보다는 괜찮아졌는데 토할정도는 아니지만 약간 어지럽고 메쓰껍기는 합니다.그리고 하루전에 두달좀넘은 음료수 한모금도 먹기는했었습니다.병원에 가봐야할까요?혹시 피해야할 음식이나 먹으면 좋은음식이 있을까요?그리고 식중독에 걸린걸까요?답변 부탁드립니다.  답변 드립니다. 먹은 것이 몸에 해가 된다면 바로 토을 하여서 속에 넣어 두지 않어면그것이 위를 지나서 장으로 가면은 바로 대장으로 가서 설사를 하게 한다고 해요이렇게 빨리 버림으로 몸속에 흡수가 되지 않어니 걱정 하실 필요는 없어요어떤 형태를 취하든 몸이 이길 것이고 이기지 못할 것 같으면 다 벌릴 것이니 까요걱정 하지 말아요지금 느끼는 증상은 아마도 마음에서 생긴 것이 아닌가 해요만약에 걱정이 된다면 자연 발효 식품을 생수에 희석해서 마시도록 해요감치 물 된장 간장 매실 액기스 같은 것은 미지근한 생숙에 타서 마시면 될 것이예요그러면 이 유익균이 몸속에 들어가서 유익균을 도와 줌으로 유익균이 이길 것이예요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010102&docId=323315222&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin&rank=67&search_sort=3&spq=0
할머니가 저혈당 쇼크로 쓰러지셨는데 쓰러지셨을때 말도 잘 못하시다가 잠드셨다 하더라고요ㅠㅠ 그러다 의식이 생겨서 병원에 가셔서 치료 받으시고 입원 중 이신데 괜찮으시겠죠??? 어떤 할아버지 분은 저혈당 쇼크로 치료 받고 괜찮디고 며칠 뒤에 돌아가셨다고 하셔서 걱정 되네요ㅠㅠㅠ,일산 60대 중반/남 간암요양병원 간암수술 하시고 집에 오셨는데 혼자 계시는게 마음에 걸려서 요양병원 알아보려고 하는데 요양병원 시설이나 어떤걸 알아봐야 할까요?...,주무신다고 그냥 있으신게 걱정되긴합니다저혈당으로 방치해두면 쉽게 뇌에 산소공급이안되 당뇨성치매가오거나 심하면 사망에이른단글을 쉽게봐왔거든요할머니가 무탈하게 깨어나시길 바랍니다,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010106&docId=323315002&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin&rank=68&search_sort=3&spq=0
"저는 30대 중반 직장인 입니다.회사에서 딱히 받는 스트레스는 없는데,아침에 일어나기가 너무너무 힘이들고 일어 나더라도 몸이 여기저기가 아프고 기운이 하나도 없습니다.아침에 일어나면 공복에 물 한컵을 마시고 커피 한잔과 빵한쪽을 토스트 해서 아침으로 먹습니다. 몸이 어떤때는 오랜지쥬스를 계속 달라고 하는것 같아 한동안 오랜지쥬스만 마신적도 있고어떤때는 초콜렛이 계속 땡겨서 하루종일 초콜렛을 먹은 적도 있어서 몸이 아프거나 영양이 불균형 해서 몸이 무기력한가? 라는 생각도 듭니다. 제 몸이 뭐가 문제 이며 어떻게 하면 좋읗지 몰라 질문 남깁니다. 광고글은 죄송하지만 사양 합니다.",일산 60대 중반/남 간암요양병원 간암수술 하시고 집에 오셨는데 혼자 계시는게 마음에 걸려서 요양병원 알아보려고 하는데 요양병원 시설이나 어떤걸 알아봐야 할까요?...,위 글을 보면 식생활이문제거나 잠잘못자서 생긴피로감인거같은데 위글 증상만보면.. 이외엔 답이드리기애매하네요 정확한건병원입니다..,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11080407&docId=323314689&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin&rank=69&search_sort=3&spq=0
"저는 30대 중반 직장인 입니다.회사에서 딱히 받는 스트레스는 없는데,아침에 일어나기가 너무너무 힘이들고 일어 나더라도 몸이 여기저기가 아프고 기운이 하나도 없습니다.아침에 일어나면 공복에 물 한컵을 마시고 커피 한잔과 빵한쪽을 토스트 해서 아침으로 먹습니다. 몸이 어떤때는 오랜지쥬스를 계속 달라고 하는것 같아 한동안 오랜지쥬스만 마신적도 있고어떤때는 초콜렛이 계속 땡겨서 하루종일 초콜렛을 먹은 적도 있어서 몸이 아프거나 영양이 불균형 해서 몸이 무기력한가? 라는 생각도 듭니다. 제 몸이 뭐가 문제 이며 어떻게 하면 좋읗지 몰라 질문 남깁니다. 광고글은 죄송하지만 사양 합니다.",일산 60대 중반/남 간암요양병원 간암수술 하시고 집에 오셨는데 혼자 계시는게 마음에 걸려서 요양병원 알아보려고 하는데 요양병원 시설이나 어떤걸 알아봐야 할까요?...,지나가다 답변 이라고 쓰지만 저는 문외한 입니다 ..그러므로 참고만  이라고하지만 참고라도 될런지 모르겠습니다 . . 살다보면 알게모르게 스트레스는 없다고하셨지만 아주 조금씩 받게됩니다 . 이럴때 충분히 쉬어주고 영양섭취를 해주며 몸을 보호 해야하는데 그렇지 아니하면질문과 같은 비슷한 증상을 보이기도합니다 .. 한방에서 말하는 기가허해졌다 라고 명하기도 하지만 저는 의사가 아니기에 약을 권할수 없습니다 ..
내공200) 진짜 미치겠어요;(다읽어서 답변달아주시는분만 내공드림)1. 안녕하새요 중1 남자입니다 정말 사춘기거 와서 그런겄도 있고 답답해서 글 올립니다. 일단 제가 방학동안 학원을 정말 힘들게 다녔습니다 (진짜 힘들었어요) 그런데 어느날 갑자기 어머니가 저를 부르시더라구요 ㅇㅇ아 와봐라고 하시고 수요일에 학원이 뭐가 있냐고 물어서 대답허니까 엄마가 폰으로 뭘 찾아보더라고요 저도 같이 보니까 대학병원 소아비뇨기과를 찾아보고 계셨ㅇ습니다 그래서 제가 뭐 찾냐고 물어보니까 갑자기 짜증을 내더라구요; 어휴 참 진짜 어이없었어요 근데 제가 눈치가 빠른편이라 알아챘슺니다. 포경수술 시킬거라는거요 정말 적지않게 충격을 받았습니다. 정말 충격받았습니다. 그래서 그 주동안은 정말 매일 불안에 찌들어 살아갔습니다. 그리고 결국 그전날에 자기전에 울었습니다. 정말 미칠것 같았어요 엄마가 그래서 저를 보고 깜짝 놀라시고는 (항상 저는 밝은 모습으로 지냈어요) 왜그러냐고 물으셔서 제가 이래서 불안하다 라고 말씀드렸더니 엄마가 저에게 별로 무서운 수술이 아니라고설명을 들었습니다 하지만 저는 이미 그것에 대한 무서움이 너무 많이 자라버린 뒤였어요. 그래서 결국 어모니가 그 다움주에 그냥 중학생도 되는데 건강검진비슷하게 하러가자고 하셨지만 이미 그것에 ㅐ한 배신감과 무서움 등이 자라버린 뒤여서 갈때까지 계속 불안해했습니다. 병원에 도착했을때까지 불안해했는데 다행히 진짜 검진만 받았습니다. 그때 검진끝나고 의사쌤이랑 아빠랑 대화를 했어요. 근데 사실그때 혹시 내수술일정잡는건가 싶었어요ㅡ 그리고 여름에 다시 오기로 일정을 잡았어요. 그런데 제가 살이 많이쪄서 어떤요인이 생겨서 그걸 확인하려고 여름ㅇ 오라고 하는데 저는 도저히 못믿겠도라구요 수술 일정을 잡은게 틀림없는겻 같았어요. 그리고 그다음날에 결국 뭔가 사건이 터졌습니다 제가 갑자기 너무 우울해뎠어요 일상생활을 하기도 힘들었고 아무것도 못하겠었어요. 그때 엄마가 많이 도움을 주시고 여행도 몇번 다녀오고 그래서 조금 나아졌어요 그런데 그후에도 넘마한테 우울하다 라는식으로 말했는데 엄마가 제가 사춘기가 왓다고 하셨어요 (근데 그건 맞는것같아요 요즘 예민하고 공부도하기 싫고 학원도 싫고 친구들이랑 노는게 더좋고 짜증도 좀 내고그래요 (오늘도 써웠어요) 2주동안은엄마가 계속 얘기도 해주시다가 어느순간부터는 엄마도 지쳤다면서 오히려 우울하다 쓸데없는대에 걱정된다 불안하다 하면 엄마가 오히려 짜증을 냅니다 왜그런식으로 생각하냐면서요. 사실 얼마동안은 엄청난 스트레스를 받었습니다 어느순가누터ㅠ기대고 있던 벽이 와르르 무너지는느낌이었으니까요. 심지어 엄마는 제가 살짝 과장하는것도 있댜고 생각하기면서 저보고 관심을 끌려는것도 살짝 포함이 되있는것 같다고 하셨스니다. 그리고 제가 그때부터 우능횟수도 잦아졌어요. 하루에 1번정도느누꼭울었습니다. 그런데 얼마전ㅇ는 운동학언을 다니자고 하시더라구요? 저는 운동정말 ㅅ싫어합니다. 그런데 학교에서 운동을 일주일에7시간하고 1시간마다 운동장 5바퀴돌기+ 축구 (종칠때까지) 합니다 그래서 이러한 이유를 대고 또 사싱제가ㅜ얼마전부터 학원다니고 숙제하는걸 너무 힘들어했어요 근ㄷ 또 시간이 지나면 이정도 숙제는 별거아닌ㄷ 왜이리 힘들어했지 싶고 또다시 기분이 안좋어질때는 막 모든ㄱ 부정적으로 보입니다 하지만 엄마는 제가 자꾸 찡찡 댄다면서 모든게 부정적으로 보인다고 합니다. 그건 사춘기니까 당연한거 아닌가요? 그리고 무슨 말을 못허개 한다고 합니다 제가 좀 예민하게 하긴했는데 적당이 조절을 하였습니다. 또 짜증이 날때는 다시 마음을 차분히 가라앉힌후 맬을 합니다. 하지막 결국 다받해서 눈물이나요 허지만 엄마는 아ㅜ도 안그런다면서 울지좀 말래요 제입장으로 이해를 하지도 않고 저는 사춘기라서 사실 글귀마 봐도 울컥하고 그래요. 그래소 제가 어마한테 말하니까 사춘기가 유세냐면서 뭐라고해요.( 근데 엄마도 갱년기임 . 근데 더 답답한건 자꾸부정적으로 ㅗ일때가 많고 막 모든개 걱정되다가도 기분이 괜찮어지면 왜그랬지 싶습니다 좀 도와주새요 ㅠㅠ 끝ㄲ디 긴글읽어두셔서 감사해요 이거 다읽어주신분만 채택드려요 시간 재봤도니 1분남짓 읽는데 시간 걸리니까 제발좀 읽어주세요 + 그리고 요즘 뭔가 안돟은일이 있으면 그걸로 기분이 엄청 안좋아집니다.ㅠㅠ (아참 죄송하지만 이게 충격을 먹어 정신질환ㅇ 걸린건지 사춘기라서 우울하고 불안하고 미래일이 다걱정되고 어떤일로 기분이 안좋아지는지 좀 적어두세요 항상 학교갔다와서 집에 올때 (힘들때) 더 그런거 같아요.),일산 60대 중반/남 간암요양병원 간암수술 하시고 집에 오셨는데 혼자 계시는게 마음에 걸려서 요양병원 알아보려고 하는데 요양병원 시설이나 어떤걸 알아봐야 할까요?...,어머님께서 혹시 갱년기는 아니실까 생각이 됩니다. 요새 여성 갱년기는 그 시기가상당히 빨리 오는 경우도 많다고 합니다.갱년기는 폐경기라고도 하는데 여성의 월경이 멈춰버리는 시기를 말합니다.1년이상 월경이 없다면 폐경기라고 할 수 있죠이 시기에는 열감. 관절통 . 안면홍조 . 두통 .두근거림 . 건조한느낌. 빈뇨 . 요실금 등의증상이 나타나며 골다공증이나 심혈관 질환의 위험성 또한 높아질 수 있습니다.하지만 위 증상은 겉으로 보이는 증상일 뿐이지 심리적인 증상에 가장 큰 변화가생기는데요 피로함. 초조함. 불안함. 마지막으로 우울증이 그것입니다.우울증이 심해지는 이유는 나이가 먹는다는 것에 대한 슬픔. 혹은 인생이 무가치하다고느끼거나. 삶이 허망하다고 느끼기 때문인데요 말 그대로 자기 자신에게 스스로 부여하는스트레스인 것입니다.제가 생각하기에는 어머님께서 이러한 증상을 겪고 계심에도 아드님의 장래나 미래에대하여 많은 걱정을 하는 부분이 상충되어 조금 더 격한 반응을 자주 보이시는게 아닌가싶습니다.아드님께서 조금 더 부모님에 대한 걱정 부분을 이해하고 아드님께서 힘든 부분을진솔하게 터 놓고 이야기해보심이 좋으실 듯 합니다.,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100105&docId=323313004&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin&rank=70&search_sort=3&spq=0
