제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2016.04.07.|2016.04.11.&section=kin&page=1
"아웃라스트 줄거리, 결말(사진 없이!!)",공포게임 아웃라스트 줄거리를 알고 싶은데 다 사진이 있어서 무서워 못보겠어요....복붙도 괜찮으니까 사진 없이!!! 부탁드려요.....게임사진 올리시면 신고합니다.,시작은 어느 기자가 정신병원에서 일어나는 미지의 사건을 취재하러 가는 것입니다. 그리고 정신병원에 들어가 목숨의 위협을 받으며 여러가지를 찾아보다가 정신병원에서 '인간에게 극한의 공포를 느끼게 하면 인간의 정신이 몸 밖으로 빠져나와 행동할 수 있다'라는 가설을 입증하기 위한 프로젝트:월라이더 라는 인체실험을 하고 있다는 것과 실험이 성공했다는 것을 알게 됩니다.(육체 바깥으로 빠져나온 유령같은 것을 월라이더라고 칭합니다.) 그것을 안 기자는 여러 고생끝에 월라이더의 육체를 죽이고 초죽음상태로 병원을 빠져나가려 하지만 실험의 비밀을 지키려고 하는 박사와 그의 병사들에게 죽임을 당합니다. 하지만 사실은 기자가 죽였다고 생각했던 월라이더는 기자의 몸 속에 들어가 있었고 기자를 죽인 박사와 병사들을 모두 죽여버립니다. 이상이 아웃라스트의 줄거리입니다.
이혼및형사처벌,"소송이혼및형사처벌을생각하고있습니다 저는와이프랑 같이산지2년조금덜됫습니다 혼인신고는햇구요 그사이 10개월된 금덩이같은딸이하나있습니다 지금현재 저희부모님댁에서 같이생활하고있습니다 와이프는애까지버리고집나간상태구요 이일이벌써2번째네요 본론으로들어가 첫번째애버리고집나갔을때는 제가 군대(상근)가기전인데 가기전에 술먹고여자대리고노는게아니고 건전하게컴퓨터게임한다고 새벽에한번씩나가놀았던게시발점이된거같습니다 자고일어났더니 애기가옆에놓여져있고 와이프는사라져있었습니다 전날에 나친정간다햇었는데 제가 그럼오늘부모님이랑얘기해보자 하고 잠에들었는데 가버리고 친정에서 못산다이혼한다는얘기가 나오자 제가다음날 애기데리고올라가일주일동안빌다싶이해서 데리고 다시 내려와 저는군입대를했습니다 그러고3~4개월이지나고 얼마전 샌드위치를사러가겠다던 와이프가13시간지나도연락이안되고 처가에연락을해도받지도않았습니다 그리고아침에자기언니한테카톡한통 이왔습니다 둘째 낙태시킬꺼고 둘째낳기싫다는데 왜낳자고하냐며 너랑못살게할거라고 이혼시킬거라고 애기는 보육원에맡기든 니가키우던알아서하라고 우린얘기끝났고와이프도 동의햇다고 이혼서류보낸다 상의가아니라 통보라더군요 이유가뭐냐 물어보니 첫째 돈 둘째 힘들어서랍니다 저희집이가난한것도알고있었고 가난한만큼 부지런히살았습니다 시집살이를시킨것도아니고 다만맘에걸리는건 저번에 아버지가 와이프한테 술 담배 심부름 보낸적이있습니다 또한 욕설도한두번하셨구요 원래 아버지가 욕을달고사시긴하지만 이건 저희아버지가 잘못햇다생각합니다 그리고2주동안 사죄를하고돌아오라해도 이혼해주기싫으면 서류상 부부로남고 자기는아직젊으니다른남자만나서 새인생찾을테니 니인생찾으라 더군요 참어이가없어서 지금 자기애가아픈지도모르고 친구들만나 놀러다니고있는모습보니 화딱지가나서 제가소송걸려고합니다 지저분하게하기싫어서 참고참았는데 더이상은 못참겠습니다 1. 상대방에게 손해배상청구 2. 상대방에게줄수있는처벌(유책배우자가 애기버리고 말도없이 가버리고연릭도하지않은점, 남편동의없이둘째를낙태한일포함.낙태한병원은모르지만 낙태햇다는카톡은있습니다. ) 둘째가있었다는건알고있었습니다 상대방에게 해줄수있는처벌은다해주고싶은데 가능한지어느정도인지 궁금합니다",밑에 제가 답변했는데 다시 답변드립니다둘째 낙태시킨 것 낙태죄로 고소할 수 있습니다가출한 것도 부부간의 모든 의무(동거 및 협조)를 져버린 것이므로 유책사유로 재판상 이혼사유가 됩니다님이 정신적 피해를 크게 입은 것은 경험칙상 분명하므로 위자료청구가 가능합니다아무쪼록 잘 해결되시기 바랍니다
눈출혈후 라식,제가 축구를 하다 안경을 쓴 상태로 얼굴에 공을 맞아서 한동안 오른쪽눈이 노란색 막이 안구에 씌인 것처럼 앞이 노랗게 보였습니다. 그래서 40분뒤에도 (고등학생인데 학교에서 부모님이랑 연락이 안된채로 병원에 혼자 보내면 부모측에서 컴플레인 걸까봐 안보내주던 것 같더군요. 아무리 그래도 다쳤으면 바로 병원에 가야되는거지 그 상태로 수행평가까지 보고 참 학교가 어떻게 이럴 수 있는지 저희 부모님은 절대 안그런다고 말해도... 하다보니 흥분해서 삼천포로 빠졌네요)  노랗게 보여 안과에 가니(안과에 도착했을 때쯤 다시 눈이 정상적으로 돌아온듯 했습니다.) 눈 출혈이 되서 재출혈이 일어나면 안된다고 쉬라고 하더군요.여기서 궁금한 것은 제목처럼 눈 출혈 경험이 있는데 라식을 해도 되나요?해도 되면 부작용이 심하게 발생하거나 그렇진 않나요?발생하면 어느 부작용이 발생하나요?그리고 눈 출혈 후에 후유증이라고 해야하나 그런 증상들이 찾아오나요?마지막으로 제가 그냥 시력이 -8정도 되는데 눈 출혈이나 라식등에 관계는 없나요??,안녕하세요eye 1004 입니다다시 출혈하지 않았으면 라식해도 됩니다 지금 상테에서 더 나빠지지 않아야 합니다 완전히 회복된 뒤에 하시면 라식해도 부작용이 없습니다 우선 푹쉬어 주시고 완전히 회복된 뒤에 하셨으면 합니다 -8.00은 초고도 근시이기 때문에 눈 충혈이 전혀 없어야 라식 한후에 후유증이 없습니다  조심하는 수밖에 없습니다 수술이 잘 되셨으면 합니다 출처: http://blog.naver.com/24yes24.do
포경 후 샤워,포경한지 내일이면 5일되는데요 내일 의사선생님이 병원에씻고오라는데 근데 붕대에 물을 묻히고 오라는데 이게 그냥 평상시처럼 씻고오라는 소리인가요?,안녕하세요. 하이닥-네이버 지식iN 상담의 이영진 입니다.해당병원마다 수술후 치료방침이 다를수 있습니다.수술 받으신 병원에 직접 전화하셔서 정확한 수술후 치료에 대해서 여쭈어 보도록 하십시요.감사합니다.
포경 후 샤워,포경한지 내일이면 5일되는데요 내일 의사선생님이 병원에씻고오라는데 근데 붕대에 물을 묻히고 오라는데 이게 그냥 평상시처럼 씻고오라는 소리인가요?,의사가 하라는대로 하셔야 빨리 쾌유되니다잘모르시면 병원가기전에 상담전화 해보시면 해결될듯고래를 잡으셨군요큰고래인지 작은고래인지에따라쾌유 시간이 조금 다르고요그리고 아직은 단련단계는 아니고최소한 자극을 받지 않게 조심할단게입니다1~2주일 정도 지나면어느정도 완쾌 되실꺼니조심조심 고래조심빠른 쾌유 바랍니다 주치의가 붕대를 풀어도 된다할대는한동안 무리한 자위는 금하시고(4주이상 금욕)평생 쓸물건 소중히 다뤄야죠따뜻한물에 하루에 2번씩 5~10분정도좌욕또는 반신욕을 해주세요가벼운 성질환 항문질환이 깨끗하게 나아요자주 좌욕또는 반신욕을 하면되요넘 신경쓰지말고청결하게 해주세요그럼 자연적으로 나으니까요경험자로서 드린 말씀...더 궁금하시면 패북에 글 남겨주세요성실한 답변드릴테니..
가정주부결혼3년위자료,"2013년10월부터동거후 2014년6월에결혼하였습니닌현재 아이는없고 동거할때부터 가정주부였습니다.혼수는1500정도했고 시댁에서주신폐물600만원도 신랑계좌로들어가서 결혼준비에썼습니다신랑은 처음 6000만언짜리 반월세에시작했고 그집도 제가알아보고 2년후 집을샀는데 그것도 제가다알아보고 신랑은 도장만챙겼습니다그래서 2년동안3000모았는지 9500정도와 대출1억6천으로2억3500정도의 집을샀습니다대출은1억5천5백?뭐그정도남았구요앙그런데 혼인신고를아직안했어요식하고는다했구요 적어놓고 하러갔는데시간이늦어서미루고있었네요성격차이와 3년동안 고통 이너무심해서요일단저는 몸이계속아픈상태여서 빈몸으로나가기가좀 그래요.. 신경이예민하면안되는데 신랑과사는동안지옥이었어요시댁까지합쳐서 편하게산날이없네요정신과도 다닐정도였어요 제가예민한사람이긴하지만 신랑과시댁도예민하게만들어섲방광에일조했구묘정신과 결과성 시댁과신랑때문에 많은스트레스를받늣다고진단서에도나와있어요신랑은월400~500정도법니다.대략 저희신랑은요지금은 동네친구들이 생겼지만..친구도 하나 없이 서울에서 결혼생활하던 시절너무나도 힘들었습니다 ..말할사람이없어서 입이똥내나는듯했고친정이 멀어서 가족도 자주 못보지만싸우면 갈곳도 말할곳도 없어서찜질방가서 자거나 새벽까지 밖에서 쭈구려앉아우는 날도많았었지요..저희 신랑은 성격이 괴상합니다뭐 물론 좋은점도 많은사람입니다.(설겆이 빨래 집닦기 그날이묻은 속옷도 손빨래해주기도하고 돈도 잘 모우고 늘 성실하고 입도 무겁지요 고양이도 좋아하고 캣대디구요)네네...잠잘자고 밥만 잘 먹으면 사실 화도 안내고평안한사람입니다..그대신 ! 화를잘안냅니다..그 대신 삶이 저한테 히스테리부리는짜증파 기분파입니다설겆이빨래해주면서 기분이 안 좋으면 오만잔소리하며 오만 살림에 을다댑니다.파는왜이렇게뒀니 반찬이쉴때가되었다너는딥에서도대체뭘하니?(나름첫소늘합니다)지금은 안그러지만 예던에는 설겆이 밥먹고 바로 안한다고 앞으로 집에서밥하지말고아무것도하지마라 집이어쩌고저쩌고 자기도밥먹고오겠다며 그런식으로 막말하는스타일이었죠..청소나름열씸히하는데도 너는도대체집에서하는게뭐가있냐는둥.. 돈도 잘 모웁니다..결혼준비할때 지신발 하고벨뜨60만원치사고제신발3만원짜리산다고하면 개짜증내며 정색..어느날은 바지하나산다고했는데 정색..울면서 웨딩촬영하고 헤어져야겠다는 마음에술한잔하자하고 나는 너에게하나도안아까운데넌왜내가3만원짜리하나사는게아깝냐고그렇게해서 풀고 결혼을했죠..그때 끝냈어야는데..그후도 많은 일이있었지요..바닥에 우유를 쏟은 일이 있는데 개짜증이라던가자기 잘때 아니면 친정갔다가전화하니자기 자는데 전화했다고 아이씨 하며 왜전화하냐며 전화를끊어버리는둥카드 한세번긁히면 다합쳐도7만원안되는데 집에가면 잔소리폭발합니다제가 교정중인데 납짝한 당면같은게 목에걸려서내려가지도 올라가지도않아서 헉구역질하고있으면 등우두드려주지도않을망정자기밥먹는 더 헛구역질한다고 개인상을씁니다장난이심해서 길가다가 귀잡고걸어서대판제뒷통수 치겠다고달려오다가 제가 뒤돌아봐서뺨근처에맡기도했고머리묶으면 머리뒷꽁지잡고 걸어서 또대판친구들과여햇가도 친구부부는 서로 손잡고다니고 챙겨주는데 신랑은 지혼자걸어다니고했어요싸워서 제가 찜질방가면 다음날까지연락도안하고집에들어가면 아침8시세 혼다 짜파게티끓여먹고있는남자이지요..20분거리에 데릴러오라고해도개짜증다내면서 오는인간입다..그뿐아니라 징징거리고..귀파달라 배만져달라(시엄니가큰때까지그렇게해줘서ㅋ시댁가면 시동생도 동서에게 귀파달라누워있습니다)외출하면 출발전부터 집에일찍오자 빨리오자1시간외출에20번가까이해서 이혼하겠다고그것때문에 못살겠다고 몇번대판했습니다그게 늘 외출할때마다 그래서 너무 짜증나는겁니다..아이가 잘못되서 병원에서 수술이야기하는데도수술하고있으라고 회사쳐가는놈입니다수술후깨니 옆에서 폰게임하고있더라구요그리고 수술하고다음날ㅋㅋ새벽세5시에시엄니따라서 김장가더라구요ㅋㅋㅋ저혼자두고ㅋㅋ수술후담날 새벽1시되서왔습니다! 그것뿐만아니라 시댁에대한 반응도 그렇습니다초기에는 한달에6번갔었고 한주안가뭔월요일부터 월수금 전화오시고 자기아들이 시댁가자고안하드냐며안하던데요?하면 자기가외록다고전화했는데 시댁가잔말안한다며 ..그런것들이시엄니는이틀에한번씩전화 시아버님은 일주일에4번씩카톡..미치게만드는겁니다3주안보면 얼굴잊겠다는둥부터 눈뜻면등산하고너희집갈께 또는 디금너희집가고있다부터 너희도집에와봐야지않냐부터..작년여름부터야 한달반에한번갔지 그전은3주를못넘겼습니다.거기에 결혼6개월도 안되서 얼굴만보면아기이야기를하시고 1년동안참다가참다가신랑한테말하니 그럼 그런말나올거리를 만들지말라는겁니다..시동생아이가 예쁘다고했는데 또 아기이야기하는데 그럼 아이 이쁘다는말도하징말라는건지..시동생아이잡고 제 앞에서 큰엄마~~동생낳아주세요하라고 시키시고..늘 삐지면 방한칸 방에서 2박3일 3박4일말한마디안하고 지내기일수였죠..신랑이랑 같이있어도 시엄니시아버님5분간격으로 제폰에 번갈아전화오는날도 많았고동서또한 명절도음식끝나고오고 제사도안오고나중에 짜증나서 신랑한테 말했더니모른척 제말 들어주지도않을분더러모든일은 다 제탓이고 제가책임져야했죠자기 부모도요친구들이 심하다고 할정도로 무뚝뚝하던사람그후 친정에 하는태도에대해 서운한일도많았습니다친정엄마생일에 시키지 않으면 자발적으로 연락도드물고 대판싸워서 추석에 친정에온적이있는데 반년만에친정오며빈손으로오는가하며 그 추석 이틀전에 친젓엄마생신인데 술이안깨서 연락한번안드리고용돈하나안드려서 제가드렸죠..그후추석에 빈손으로 친정오는사람입니다, 1년에한번두번가고연락도 친정엄마는일부러ㅈ신랑한테잘안합니다 신랑도 전화1년에안부전화명절에한번드리나요ㅋㅋ아픈사람인데 이사람과살다가 몸정신이더비폐해집니다...위자료받을수있나요?정신적고통이크네요설겆이안하면 집이조금만더러워도치워야할거같고 잔소리할것만같고 긴장상태에요좋은답변부탑드립니다",정진 변호사 입니다. 위자료나 재산분할이 합의되지 않으면 소송이 불가피합니다. 남편 유책사유 입증이 되면 1천만원 내외 위자료 청구가 가능하고 혼인 중 부부가 벌어서 늘어난 재산이 있으면 대략 절반 정도 재산분할 청구가 가능합니다. 혼자서 소송 진행이 어려우면 변호사 선임을 고려해야 합니다. 소송을 하게 될 경우 직접 변호사와 구체적인 상담을 해보는 게 좋습니다.변호사 선임시 변호사의 경력 및 주된 업무분야를 반드시 확인해야 합니다.아래 네임카드 참고하여 전화 주시거나 카페 글 남기셔도 좋습니다. 모쪼록 원만한 해결이 되기 바랍니다.
20대 임플란트 못할수도 있대요,"20대중반 입니다. 한 5년전에 치과에서 한 신경치료가 제대로 되어있지 않았었나봐요이번년도에염증때문에 다른 치과를 갔는데 이빨 뿌리가 삭아서 없어졌다고 임플란트를 해야한다고 했어요 ㅠ그래서 별치후 3개월 뒤에 임플란트 하려고 치과에 갔는데,보통 20대 젊은 사람들은 발치를 하면 발치한 자리에 뼈가 자란다?뼈가 재생된다? 여튼그래서 임플란트를 할수가 있는데뼈가 재생이 되기전에 잇몸이 먼저 막은건지뼈가 하나도 재생이 안되었다고 해요그냥 잇몸만 막아진 경우? 그래서 이날 임플란트를 못하고뼈에좋은 약먹고 밥 좀 잘먹으라고..하셨는데안에 염증 잇몸 다시 긁어내고 뼛가루 넣고 꼬맷어요10일뒤에 실밥풀고 6개월뒤에 다시 임플란트 가능한지 확인한다고 해요 그래도 재생이 안된다면임플란트를 못할수도 있다고.....술도 먹지말라고 6개월간 ...ㅜ 이런경우가 있나요?제가..무슨 병이있을까요?? 왠만하면 건강하고 밥도 가끔 거른적있지만 잘 먹는 편이라 생각했는데..병하나 없는 몸인데 ㅠ 20대에 임플란트도 서러운데 못할수도 있다니까 뭐이런경우가 있나 싶네요..","안녕하세요. 대한치과의사협회-네이버 지식인 상담치과의사 김유진 입니다.말씀하신대로 발치를 한 이후에 3개월정도 지나면 어느정도 뼈가차게 되는게 일반적입니다만,간혹 남아 있던 육아조직이 증식되어서 뼈가 불완전하게 형성되는 경우가 있겠습니다.현재 염증 조직을 추가적으로 제거하고 뼈이식을 한 상태라면, 향후에는 크게 문제 없을것으로 생각됩니다.질문에 참고가 되셨길 바랍니다.감사합니다."
20대 임플란트 못할수도 있대요,"20대중반 입니다. 한 5년전에 치과에서 한 신경치료가 제대로 되어있지 않았었나봐요이번년도에염증때문에 다른 치과를 갔는데 이빨 뿌리가 삭아서 없어졌다고 임플란트를 해야한다고 했어요 ㅠ그래서 별치후 3개월 뒤에 임플란트 하려고 치과에 갔는데,보통 20대 젊은 사람들은 발치를 하면 발치한 자리에 뼈가 자란다?뼈가 재생된다? 여튼그래서 임플란트를 할수가 있는데뼈가 재생이 되기전에 잇몸이 먼저 막은건지뼈가 하나도 재생이 안되었다고 해요그냥 잇몸만 막아진 경우? 그래서 이날 임플란트를 못하고뼈에좋은 약먹고 밥 좀 잘먹으라고..하셨는데안에 염증 잇몸 다시 긁어내고 뼛가루 넣고 꼬맷어요10일뒤에 실밥풀고 6개월뒤에 다시 임플란트 가능한지 확인한다고 해요 그래도 재생이 안된다면임플란트를 못할수도 있다고.....술도 먹지말라고 6개월간 ...ㅜ 이런경우가 있나요?제가..무슨 병이있을까요?? 왠만하면 건강하고 밥도 가끔 거른적있지만 잘 먹는 편이라 생각했는데..병하나 없는 몸인데 ㅠ 20대에 임플란트도 서러운데 못할수도 있다니까 뭐이런경우가 있나 싶네요..","발치 후 어느정도 기간이 지나면 잇몸과 잇몸뼈가 재생하지만 100% 회복은 아닙니다.전신질환이나 나이와 상관없이 심한 염증에 의해 손상된 잇몸뼈는특히나 재생이나 회복이 잘 안되기때문에 너무 걱정한 정도는 아닙니다.임플란트 식립 위치나 방향에 맞춰 잇몸뼈보강을 함께 하는 것은비교적 일반적인 경우이고, 안정화도 생각보다 잘 되기때문에  시술 후 주의사항만 잘 지키고 치료 잘 받으시면  문제 없을 듯 합니다. ^^술과 담배는 이식한 잇몸뼈가 안정화되는데 방해받지 않기위해서 당부하는 것이고마찬가지로 임플란트 식립 수술 후에도 금주, 금연 하는 것이 치료결과에 중요합니다."
20대 임플란트 못할수도 있대요,"20대중반 입니다. 한 5년전에 치과에서 한 신경치료가 제대로 되어있지 않았었나봐요이번년도에염증때문에 다른 치과를 갔는데 이빨 뿌리가 삭아서 없어졌다고 임플란트를 해야한다고 했어요 ㅠ그래서 별치후 3개월 뒤에 임플란트 하려고 치과에 갔는데,보통 20대 젊은 사람들은 발치를 하면 발치한 자리에 뼈가 자란다?뼈가 재생된다? 여튼그래서 임플란트를 할수가 있는데뼈가 재생이 되기전에 잇몸이 먼저 막은건지뼈가 하나도 재생이 안되었다고 해요그냥 잇몸만 막아진 경우? 그래서 이날 임플란트를 못하고뼈에좋은 약먹고 밥 좀 잘먹으라고..하셨는데안에 염증 잇몸 다시 긁어내고 뼛가루 넣고 꼬맷어요10일뒤에 실밥풀고 6개월뒤에 다시 임플란트 가능한지 확인한다고 해요 그래도 재생이 안된다면임플란트를 못할수도 있다고.....술도 먹지말라고 6개월간 ...ㅜ 이런경우가 있나요?제가..무슨 병이있을까요?? 왠만하면 건강하고 밥도 가끔 거른적있지만 잘 먹는 편이라 생각했는데..병하나 없는 몸인데 ㅠ 20대에 임플란트도 서러운데 못할수도 있다니까 뭐이런경우가 있나 싶네요..","임플란트를 대해 궁금증을 갖고 계시는군요~임플란트잘하는 치과는?임플란트 수술경험이 풍부한 의료진이 치료를 하는지 살펴보아야합니다.또한 시설적인 부분에서 첨단진단 장비 보유여부 등을 확인해 보아야합니다.임플란트 치료란?치아는 음식물을 잘게 부수거나 찢어서 소화가 잘 되도록 도와주는 역할을 합니다.그렇지만 사람의 치아는 어렸을 때 영구치로 한번 교환된 이후에는 치아를 상실하게 되더라도 더 이상 새로운 치아가 돋아나지 않습니다.다행히도 치과에서는 치료를 통해 상실된 치아나 그 주위 조직을 수복하여 저작기능 등을 회복시켜 줄 수 있는데 이러한 치료 방법 중 하나가 바로 임플란트 입니다.임플란트 치료의 과정!인공 치근 부분을 턱부분에 고정시키는 1차 수술과 잇몸 상부 구조물을 노출시키기 위한 2차 수술이 있습니다. 2차 수술 후 보철 즉 인공 치관을 씌우게 됩니다. 하지만 레이저 임플란트 시술 등으로 1회 수술로 해결 되기도 합니다.임플란트 치료과정1차수술1차 수술은 치아가 빠진 자리에 잇몸을 절개하여 인공치아 뿌리, 즉 금속 기둥을 심고, 잇몸을 덮습니다. 이 인공치근이 턱뼈와의 결합이 이루어질 때까지 기다립니다. 아래턱은 3개월, 위턱은 약 6개월 정도 걸립니다.2차수술임플란트와 주위골이 잘 결합되었으면 2차 수술은 잇몸 속에 있는 임플란트에 기둥 부분을 세우기 위한 수술입니다. 이 기둥을 이용하여 보철물을 장착하게 됩니다.이렇게 1차와 2차로 크게 나눌 수 있습니다.더 궁금한 점이 있으시다면 쪽지나, 네임카드를 클릭해 주세요^^!"
20대 임플란트 못할수도 있대요,"20대중반 입니다. 한 5년전에 치과에서 한 신경치료가 제대로 되어있지 않았었나봐요이번년도에염증때문에 다른 치과를 갔는데 이빨 뿌리가 삭아서 없어졌다고 임플란트를 해야한다고 했어요 ㅠ그래서 별치후 3개월 뒤에 임플란트 하려고 치과에 갔는데,보통 20대 젊은 사람들은 발치를 하면 발치한 자리에 뼈가 자란다?뼈가 재생된다? 여튼그래서 임플란트를 할수가 있는데뼈가 재생이 되기전에 잇몸이 먼저 막은건지뼈가 하나도 재생이 안되었다고 해요그냥 잇몸만 막아진 경우? 그래서 이날 임플란트를 못하고뼈에좋은 약먹고 밥 좀 잘먹으라고..하셨는데안에 염증 잇몸 다시 긁어내고 뼛가루 넣고 꼬맷어요10일뒤에 실밥풀고 6개월뒤에 다시 임플란트 가능한지 확인한다고 해요 그래도 재생이 안된다면임플란트를 못할수도 있다고.....술도 먹지말라고 6개월간 ...ㅜ 이런경우가 있나요?제가..무슨 병이있을까요?? 왠만하면 건강하고 밥도 가끔 거른적있지만 잘 먹는 편이라 생각했는데..병하나 없는 몸인데 ㅠ 20대에 임플란트도 서러운데 못할수도 있다니까 뭐이런경우가 있나 싶네요..","안녕하세요.임플란트를 시술을 하기 위해서는 치아를 발치하고 2~3개월 정도 지나고 나면 잇몸뼈와 잇몸이 어느 정도 자리를 잡게 됩니다. 그러나, 모든 사람이 다 그러는 상태는 아니며, 사람에 따라서는 발치 후에 잇몸뼈가 다 차지 않은 상태여서 뼈이식을 하는 경우가 종종 있습니다. 그리고, 뼈이식도 한번에 다 완료가 안 되고 2차까지도 진행을 하시는 경우가 아주 드물게 있을 수 있습니다.뼈이식을 하는 의료진도 중요하지만, 환자 분께서 관리를 얼마나 잘 하느냐도 중요한 부분이니 병원에서 유의사항을 알려준대로 최대한 지키면서 기다리시는게 좋을것 같습니다.음주와 흡연이 별로 안 좋은 영향을 줄  수 있기에 최대한 해당 기간에는 삼가하시는게 좋을듯 하네요.임플란트나 뼈이식은 다른 치과 치료에 비해서 난이도가 높기 때문에 시술하는 의료진 부분이 매우 중요하니 참고하시면 도움이 되실 것입니다."
토비애즈랑 유로나정 요로감염 염증 치료제 인가요?,제가 하반신마비로 인한 신경인성 방광을 앓고 있는데 7년 8년동안 소변이 나오는데로 기저귀에 흘려 보냈는데 갑자기 요폐가 와서 병원에 입원후 약간의 수신증이랑 요로감염으로 항생제 치료랑 원래 먹던 토비애즈에 이번에 유로나정을 추가 처방을 받았어요 찾아보니 요실금 치료제 라던데 염증 완화 효과도 있는건가요? 그게 아니라면 복용 안해도 될까 해서요 요로감염 치료도 끝났고 여전히 소변이 안나와요 요실금이 안좋다고 도뇨관으로 빼는게 좋다고 해서 그러고 있는데 그렇게 해도 소변이 안나와요 ㅠ.ㅠ 그래서 약을 끊고 기저귀에 흘러 나오도록 하고 싶은데 괜찮을까요,안녕하세요. 하이닥-네이버 지식iN 비뇨기과 상담의 배범철 입니다.신경인성 방광이라면 자가배뇨는 어려울텐데요?그런 상태에 토*에즈나 유*나라는 방광근 이완제를 사용하면방광용적을 늘려주겠지만 흘러넘치는 과정은 그대로일겁니다.평소에 자가배뇨가 가능했다면 방광근수축제와 요도괄약근 이완제를복용 하는게 더 낫겠습니다.자가배뇨가 어려웠다면 어느약이든 도움이 안될겁니다.감사합니다.
허리가 아프네요,학교에 앉아있다보면 허리가 너무아프네요 파스붙여서 해결을 안될것같고요맨날 그런데 어떻게 하면좋을까요?>,"광고 후 계속됩니다.       다음 subject author   
			취소
		    
	재생 
 9                  0:00:00    
		재생
	    
		음소거
	         
	00:00
  
	00:27
     
		설정
	   
		넓은 화면
	   
		전체 화면
	      
			해상도
		 720p HD    
			자막
		 사용 안함  
			재생 속도
		 1.0x (기본)   해상도   
			720p
		 HD    
			480p
		   
			270p
		    자막 
	설정
   
			사용 안함
		      옵션  글자 크기    배경색    재생 속도   0.5x 1.0x (기본) 1.5x 2.0x    
        알 수 없는 오류가 발생했습니다.
     
                        도움말 보기
                       음소거 상태입니다. 
                    도움말
                
                    라이선스
                 
				고화질 재생이 가능한 영상입니다.
				설정에서 해상도를 변경해보세요.
			 더 알아보기 
	0:00:00
             
안녕하세요. 하이닥-네이버 지식iN 정형외과 상담의 진성엽 입니다.공부를 하고 있는 학생이라면 오래 앉아있는 것이 습관이 되어이런 이유때문에 비특이적 허리 통증이 올 수 있습니다 규칙적으로 1시간 앉고 나서 10분정도  스트레칭 하는 습관을 가진다면어느정도 해소 시킬 수 있으리라 생각이 듭니다. 지속적인 요통이 발생한다면 가까운 정형외과 병원에서정확한 진단을 받아보는 것이 중요합니다 답변이 도움이 되었길 바랍니다.감사합니다."
