제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2019.02.12.|2019.02.16.&section=kin&page=1
급하게 인도 장기출장을 가게 되었습니다.해서 무엇을 어떻게 준비를 해야되는지 잘 몰라서 질문 드려봅니다.1.기후는 어떤가요? 옷은 어떻게 준비하면 될까요?2.상비약 필요할까요?3.스마트폰 로밍시 절차와 비용은 어느정도 나올까요?4.신용카드 들고갈까요? 화페는 루피를 많이 쓰나요?아니면 통용되는 화페가 있나요?그 밖의 많은 조언 부탁드립니다.감사합니다.,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",1.기후는 어떤가요? 옷은 어떻게 준비하면 될까요?인도대륙이 엄청 커요. 북부는 영하로 떨어지는데 남부는 20도이상 항상 유지합니다.출장가는곳의 위치를 정확하게 알려주셔야합니다.2.상비약 필요할까요?현지에서 다치면 현지약이 더 좋을때가 많습니다.그래도 장기출장이다보니 넉넉하게 준비해가시는게 좋으며 가능한 안전한음식드시고 미네랄워터 사서드세요.3.스마트폰 로밍시 절차와 비용은 어느정도 나올까요?장기 출장시에는 보통은 서브폰을 많이사용합니다. 듀얼유심을 사용하는폰있으면 좋겠지만 없으실테니 보통은 한국통신사 정지해두시고 나중에 한국에올때 푸시고 간단한 통화업무는 카카오톡이나 보이스톡으로 하시고 현지에서 유심을 구매하셔서 사용하시면됩니다. 대략 1달에 6기가정도 사용하고 전화조금껴있는데 우리나라돈 만원정도 할겁니다.로밍시 돈이 많이 나오는 한국유심을 꼭 쓰셔야하고 장기로 사용하게되실꺼면 서브폰으로 중고폰이나 하나 가지고가셔서 서브폰에 인도유심끼고 핫스팟키셔서 사용하시면 될거같습니다.4.신용카드 들고갈까요? 화페는 루피를 많이 쓰나요?아니면 통용되는 화페가 있나요?해외에서 신용카드는 가능한 사용하지마시고 루피사용하시면됩니다.보통 한국에서 장기출장가면 한인들이 많이근무하는곳에 계실테니 한식도먹고 한인슈퍼도있을꺼라 생각이됩니다. 너무걱정 안하고 가시는게 좋을거에요.인도가 엄청 더럽고 지저분한 나라인건 맞으나 가능한 빨리 적응하시는게 정신적으로 이롭습니다.
자기 자신을 수술하는꿈어느 신체부위인지 모르겠는데배나 위장쪽인것 같습니다.마치 수십가닥의 전선다발과 같은 내장이 명치쪽에서 나와있었는데요저는 그 다발중 몇가닥을 끊거나 해서 새로 연결하는 셀프 수술을 했습니다.투명한 본드같은것으로 붙여서 연결할땐 그닥 아픈느낌은 없었는데그 본드아래에 머스타드(겨자)같은 액체로 봉합할때는 제법 맵고 쓰라린 감각이 들더라구요그리고 그 이후론 기억이 안나지만 고난이도의 수술이라서 포기하고 싶다는 생각을 했던것 같습니다.아무튼 질문은수술 꿈을 검색해봐도 셀프수술에 관한 해몽은 없디ㅣ라구요,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",안녕하세요 ^-^★빠르고 정확한 꿈소식 꿈의병원입니다☞님은 님의 양심을 스스로 고치셔야 합니다님은 성결히 살아야할 운명이십니다그러니게임 야동 음주 흡연 욕설 등을 조심하시옵소서그래야 양심 수술이 잘 됩니다====[꿈이란]====하늘은 송신기요사람은 수신기니꿈을 주는 신이 계십니다꿈을 통해 내 양심과 영혼이 ○좋은 쪽으로 가고 있는지●나쁜 쪽으로 가고 있는지를 알아내는게 가장 큰 수확입니다이젠 꿈으로 재물운이나 애정운을보려는 습관을 버리시고꿈으로 내 영혼을 관리하여아름다운 사후세계를 가고자노력해 보세요꿈은 신의 달콤하고 조용한 훈계입니다========================,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=31505&docId=321304636&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=53&search_sort=3&spq=0
초2 얼굴점 빼도 될까요?,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","안녕하세요.점빼기를 중점으로 상담하고 치료하고 있는 의학박사 유종호 원장입니다.점빼기 관련하여 고민이 많으시겠어요.점은 피부표면에 있는 멜라닌 세포, 진피 속에 있는 모세혈관, 피하조직에 있는 지방세포 및 결체조직이 뭉쳐 생겨난 것으로 모든 신체부위에 생길 수 있습니다. 점제거는 말씀해주신 나이에도 제거 가능하지만 병원마다 진행중인 레이저 방식에 따라 달라질 수 있습니다. 점제거시 피부상태와 뿌리깊이나 모양 등에 따라 여러 회차 반복시술이 필요할 수 있습니다. 비용도 중요하지만 질문자분의 피부상태에 따라 흉터나 착색을 최소화 할 수 있는 맞춤형 시술을 하실 것을 권장해드리고 병원마다 보유한 레이저, 의료진의 숙련도, 시술비용 등 차이가 날 수 있기 때문에 번거로우시더라도 직접 내원하셔서 상담받아보시는 것이 좋겠습니다.  참고적으로 질문에 도움 드리고자 점빼기 병원을 선택하실 때 고려해야할 팁을 알려드리고자 합니다. 물론 바라보는 관점은 사람마다 다르기 때문에 아래 기술하는 사항들이 절대적인 기준은 아니며 참고사항입니다.  첫째 레이저의 선택이 중요합니다.점의 종류도 다양합니다. 일반점, 융기점, 뿌리깊은 난치성 점, 파란점, 빨간점(혈관점), 여드름 갈색자국(PIH), 잡티, 주근깨, 오타반점, 베커모반, 이토모반, 카페오레반점등 점의 종류가 매우 다양한데 이를 어느 한가지의 레이저로 흉터없이 제거하기는 어렵습니다. 또한 같은 종류의 레이저라 하더라도 어떠한 기종이냐에 따라 시술 효과의 차이도 상당합니다.  둘째 흉터 걱정이 없어야 합니다.깨끗한 피부를 위해 점빼기를 했는데 오히려 흉터가 남는다면 속상하실 겁니다.CO2(탄산가스) 레이저를 이용한 일반점빼기는 피부를 깎거나 파서 색소를 직접적으로 제거하여 때에 따라 패인 흉터나 착색이 남을 위험성이 있습니다.반면 점빼기 관련 다양한 첨단 레이저 장비에 점의 종류 및 성향, 환자의 피부상태, 나이, 피부색 등에 따라 가장 적합한 레이저를 선택하여 우선 순위에 따라 점의 근원인 멜라닌 세포만을 선택적으로 제거할 수 있다면 흉터나 자국을 최소화 하면서　부작용 없이 점제거 시술을 받을 수 있습니다.  셋째 비용도 고려해야 합니다.아무리 좋은 치료라 하더라도 경제적인 사정도 고려해야합니다. 또한 큰점이나 뿌리깊은 점의 경우에는 1~2번에 빠지기 어려운 점도 있습니다. 이 때, 추가 점빼기시 시술비용을 더 내는지도 확인해 보아야 합니다.  넷째 점빼기에 대한 풍부한 경험과 숙련된 의사의 선택도 빼놓을 수 없습니다.  다섯째 시술후 세안 및 화장이 편리해야 합니다.점빼기의 종류는 레이저의 기종, 점빼는 방식에 따라 크게 CO2레이저를 이용한 일반점빼기, 어븀야그 레이저(과거 뷰레인레이저)를 이용한 트리플점빼기, 어븀야그레이저를 포함한 4가지 서로 다른 기전의 레이저를 이용한 테트라점빼기 및 기타 점빼기 등이 있습니다.  좋은 하루 되시고 질문에 대한 정보가 조금이라도 되었으면 좋겠습니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=321303773&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=54&search_sort=3&spq=0
초2 얼굴점 빼도 될까요?,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","예 , 빼도 됨."
초2 얼굴점 빼도 될까요?,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",점 빼도 됩니다
안녕하세요?저는하지정맥이 있는데 파란핏줄이 굵거나 많지않고 작은파란혈관이 하나 보이는정도입니다하지정맥전문 병원에가서 초음파찍어보니 역류가 있다고 수술해야된다고하는데 맛사지로 굵은핏줄이 없어졌다며 해보라는사람이 있어요. 헬스해보란 사람도있고요.한쪽다리는 역류가없는데 다른한쪽다리에 역류가있다고합니다 역류가있으면 꼭 수술을해야만 치유되는지 박사님 알려주십시오.역류해도 펌프운동이나 헬스 맛사지등으로 치유가될수 있을까요?근육이 약해서 판막에 이상이생겼다면 근육강화운동하면 치유될까요?,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","안녕하세요. 흉부외과 전문의 / 의학박사 반동규 원장 입니다.직접 진료를 본 것이 아니기에 사실과 다를수도 있겠습니다만, 푸른색의 작은 혈관이 한군데에서만 보이고 있다면 피부가 얇고 지방이 적은 체형에서 나타난 "" 정상 혈관 "" 일 가능성도 있으며, 작지만 굵고 유난히 짙은 형태라면 "" 망상정맥류 "" 라는 비교적 초기 단계의 하지정맥류일 가능성도 높습니다.하지정맥류의 다양한 형태 중 하나인 망상정맥류로 완전히 발전한 상태에서는 맛사지 등의 보존요법으로 완화가 불가능하나여러 요인에 의해 단순확장된 경우라면, 주변 지인들의 경우와 같이 완전히 좋아지지는 않더라도 약간의 완화 효과는 기대해 볼 수도 있습니다.문제는 가느다란 혈관이 아닌, 혈관 초음파 검사에서 "" 역류 "" 소견이 나타났다는 것인데요.하지정맥류 의증으로 방문한 병원에서 혈관초음파를 이용한 검사 후 2기 이상의 하지정맥류 진단을 받은 것이라면, 수술은 시기의 문제일 뿐 피할 수 없는 현실이 됩니다.이는 하지정맥류라는 질병의 특성이 서서히 오랜 시간을 두고 진행하는 "" 진행성 질병 "" 이기 때문입니다.심장의 펌핑으로 순환하는 동맥과 달리, 정맥은 압력이 0 (zero) 이기에 혼자의 힘으로 심장까지 되돌아 갈수 없습니다.정맥혈이 심장까지 돌아가기 위해서는 걷고 움직일 때마다 발생하는 "" 장딴지 근육의 이완수축운동 "" 및 심장 쪽으로만 피가 올라갈 수 있도록 보조 역할을 해주는 "" 판막(valve) "" 의 정상적인 기능이 필요합니다.판막은 심장 쪽으로 진행하는 혈액이 감지 시에는 문을 열어 혈액이 심장 쪽으로 올라가게 해줌과 동시에 혈액의 역류를 막아주는 기능을 하게 됩니다.하지만 하지정맥류 발병 시에는 걷고 움직일 때마다 역류가 발생하게 되고, 1번 걸으면 1번 역류 10번 걸으면 10번 역류, 100번 걸으면 100번 역류가 일어나게 됩니다.즉, 많이 움직이면 움직일수록 역류 량이 늘어나면서 고이는 혈액의 양이 늘어나게 되고 장시간 방치 시에는 주변의 정상 이였던 정맥들까지 전이 되면서 피부 밖에서는 울퉁불퉁한 혈관들이 돌출되게 됩니다.따라서 판막 손상이 확인된 상태에서 무리한 운동은 질병의 악화만을 초래할 뿐, 증상 완화에 전혀 도움이 되지 않으며 - 말씀하신 근육강화운동 역시 증상완화에 도움이 아닌 "" 악화 요소 "" 로만 작용하게 될 것 입니다.다만 확인해 볼 것은 "" 역류가 어느 범위에서 얼마나 심하게 나타났는지 "" 가 치료 여부에 큰 영향을 줍니다.역류가 있었다 하더라도 제한적 범위에서 약하게 나타난 것이였다면, 가벼운 스트레칭 및 식-생활습관 개선 그리고 압박스타킹 착용 등의 "" 보존요법 "" 으로 증상의 관리를 시작하는 것이 우선이 될 수 있습니다.직접 확인해 본 것이 아니기에, 치료를 먼저 생각해야 하는 단계인지 - 아니면 보존요법을 통한 증상의 관리가 우선되어야 하는 상태인지 확인이 어렵습니다.아래의 페이지를 참조하시면, 이러한 문제들에 대한 기준 정도는 충분히 확인하실 수 있을것으로 판단됩니다.참고하시어 향후 계획에 도움이 되길 바랍니다.https://blog.naver.com/vein_poison/221160250954",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010103&docId=321303380&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=55&search_sort=3&spq=0
안녕하세요?저는하지정맥이 있는데 파란핏줄이 굵거나 많지않고 작은파란혈관이 하나 보이는정도입니다하지정맥전문 병원에가서 초음파찍어보니 역류가 있다고 수술해야된다고하는데 맛사지로 굵은핏줄이 없어졌다며 해보라는사람이 있어요. 헬스해보란 사람도있고요.한쪽다리는 역류가없는데 다른한쪽다리에 역류가있다고합니다 역류가있으면 꼭 수술을해야만 치유되는지 박사님 알려주십시오.역류해도 펌프운동이나 헬스 맛사지등으로 치유가될수 있을까요?근육이 약해서 판막에 이상이생겼다면 근육강화운동하면 치유될까요?,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","아래를 참조해 하지정맥류 예방.치료.재발방지를 하시면 됩니다.아주 간단히 미국의료진이 신고 미국의사들이 하지정맥류 예방.재활.재발방지에처방하는 전문 RX신발 ㅈ** 신발을 일상.직장생활할 때, 걷기를 할 때 신으시면하지정맥류가 자연적으로 없어지며, 그 이유는 아래와 같습니다.하지정맥류는 주로 오래 서서 일하는 분들이 대부분 걸리며 그 이유는 오래 서서일함으로 근육이완수축(펌프)운동이 거의 안되 정맥에 피가 고여서 생긴 것이며,이런 경우 아주 간단히 일반신발류에 비해 하지근육이완.수축(펌프)운동을 10배이상 해주어 혈액순환과 림프순환을 아주 원활히 해 하지정맥류를 예방치료하는 미국 전문 RX신발 ㅈ**을 직업.질환.체중, 자세, 걸음교정등에 맞게 맞춤조정해신으면 하지정맥이 예방되고 하지정맥류도 별도 치료없이도 생활속에서 더 빨리생활완치되고 심할 경우 RX반동 운동을 하시면 더욱 더 빨리 하지정맥류가 생활완치됩니다.아주 간단히 척추.관절충격을 50% 덜해주고 스프링힐이  50%이상 밀어주고척추, 골반, 다리, 걸음교정을 해줘 미국의사들이 하지정맥류 재활.치료에 처방하는 전문 RX신발을 ㅈㅋ*을 직업, 체중, 다리상태 등에 맞게 맞춤조정해 신고 일상.직장생활, 출.퇴근시간 걷기나 틈틈히 평지나 경사 10도이하인 산 등에서1km를 8-12분정도 속도로 매일 1-2km정도 걷기하거나 또는 런닝머신오르막걷기속도 3-6, 경사도 0-12, 시간 15-30분정도하시면 장요근(코어근육).복근,기립근, 하체근력도 좋아지고 척추.관절에 무리를 주지 않고 살도 더 잘 빠지고,일, 걷기도 매우 편하고 하지정맥류도 더 빨리 자연치유.생활왼치됩니다. 하지정맥류는 심하지 않을 경우에는 특별한 치료없이 누워서 다리를 심장보다높게 올리고 있으면 증상이 완화되고 붓기도 빠지게 되며, 하지만 다른 증상이있거나 병이 악화된 경우에는 적절한 치료를 필요로 하며, 하지 정맥류의 치료법에는 압박스타킹 착용, 약물경화법, 레이저법, 수술요법이 있으나, 하지정맥류가 주로 오래 서서 일하는 분들에 생기는 경우가 대부분이며,별도 치료없이 일도 편하게 하면서 하지정맥류를 예방.치료할 수 있는 방법으로미국의사들이 하지정맥류 예방.치료에 처방하는 전문 RX신발을 신을 경우 오래서 있고 오래 걷는 것이 매우 편하고 덜 아프고 덜 피곤하며 하지정맥류가 예방.치료되며, 그 이유는 RX신발 스프링 리바운딩, 스프링 충격흡수 등으로 정맥 내고여 있는 혈액을 흔들어서 자동으로 위로 보내기 때문이며, 여러분들의 의견을듣는 것도 좋지만, 아프신 본인이 직접 신발무료체험기간을 이용하여 직접 신어보고 얼마나 RX신발이 하지정맥류 예방.치료에 도움이 되는지를 판단하는 것이더 좋습니다. 즉, ""백문이불여일착"" 입니다. 즉, 돈 들고 복잡한 것 필요없이 전문 RX신발신고 일상생활.직장생활, 평지에서걷기, 가벼운 보건체조 등으로 늘 다리에 유연성을 유지하면 특별한 치료없이도저절로 호전되는 경우가 대부분이며,  오래 서 있고 오래 걷는 것이 매우 편하고덜 피곤하고 덜 아프며 재발 가능성이 낮습니다. 귀하의 빠른 쾌유를 바랍니다. 정맥은 동맥을 통해 심장에서 울 몸 곳곳으로 공급되었던 혈액이 다시 심장으로돌아오는 통로이며, 특히 팔.다리에 분포되어 있는 정맥은 근육사이에 놓여있는큰 심부 정맥과 피부 바로 밑으로 보이는 표재정맥, 그리고 이들 두 정맥을 연결하는 관통 정맥 3가지가 있으며, 하지정맥류는 그 중에서 표재정맥이 늘어나서피부 밖으로 돌출되어 보이는 것을 말한다.정맥내부에는 판막(Valve)이라는 것이 있어 혈액흐름을 항상 심장 쪽으로 일정하게 유지하게 만드는데,  하지정맥류는 오래 서 있는 등 하지 정맥 내의 압력이높아진 경우 정맥 벽이 약해지면서 판막손상이 되면 심장으로 가는 혈액이 역류하여 늘어난 정맥이 피부 밖으로 보이게 되는 것이며,  어떠한 원인이든 다리의표재 정맥 내의 압력이 높아지면 하지정맥류가 나타날 수 있으나, 전문 RX신발신으면 스프링 상하운동으로 정맥내 혈액이 고이지 않게 흔들어서 위로 자동적으로 보냄으로 하지정맥이 예방되고 자연치유됩니다. 일반적으로 하지정맥류가 있는 가족들이 있거나, 체중이 많이 나가거나, 운동이부족하거나, 오랫동안 서 있거나, 앉아 있는 경우, 흡연이 하지 정맥류의 위험을증가시킨다고 알려져 있으며 남자보다는 여자에 좀 더 흔하고 특히 임신을 했을때 하지정맥류가 나타나기도 하나 대개는 출산후 1년이내에 정상으로 회복되는것이 일반적입니다.하지정맥류가 있으면 발이 무거운 느낌이 나고 다리가 쉽게 피곤해지는 것 같고때로는 아리거나 아픈느낌이 들기도 합니다. 오래 서있거나 의자에 앉아 있으면증상이 더 심해질 수 있고 특히 새벽녘에 종아리가 저리거나 아파서 잠을 깰수도있으며, 겉으로 보면 피부에 거미줄 모양의 가는 실핏줄처럼 나타나기도 합니다.병이 좀 더 진행되면 늘어난 정맥이 피부 밖으로 돌출되어 뭉쳐져 보이고 만지면부드럽지만 어떤 곳은 아픈 부위도 있다. 심해지면 피부색이 검게 변하기도 하고심지어 피부 궤양이 생길 수도 있다. 용어 : RX신발이란?직업, 체중, 질환, 척추측만.자세, 골반상태, 다리길이차, 무릎.발목각도, 걸음걸이,평발여부, 발모양에 따라 손쉽게 개인별 맞춤교정을 하는 전문 신발이며(정형외과맞춤깔창 기본장착), 미국의사들이 발.발목.다리.무릎.고관절.허리보호.예방.재활.교정.치료에 처방하는 신발을 통칭함.     ↓↓ 참고 : 미국의사가 하지정맥에 처방하는 최신 예방.재활.치료법(RX신발)↓↓ 보기 : 실제 하지정맥류인 분, 시수술한 분 재활치료후기.성공담(RX신발)"
안녕하세요?저는하지정맥이 있는데 파란핏줄이 굵거나 많지않고 작은파란혈관이 하나 보이는정도입니다하지정맥전문 병원에가서 초음파찍어보니 역류가 있다고 수술해야된다고하는데 맛사지로 굵은핏줄이 없어졌다며 해보라는사람이 있어요. 헬스해보란 사람도있고요.한쪽다리는 역류가없는데 다른한쪽다리에 역류가있다고합니다 역류가있으면 꼭 수술을해야만 치유되는지 박사님 알려주십시오.역류해도 펌프운동이나 헬스 맛사지등으로 치유가될수 있을까요?근육이 약해서 판막에 이상이생겼다면 근육강화운동하면 치유될까요?,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","하지정맥류 검사 결과 역류현상을 보이신다면 자연치유나 말씀하신 것과 같은 헬스나운동 맛사지 등으로는 완치가 어렵고 수술적인 방법으로만 치유가 가능합니다.기타 궁금한 사항 등은 저희 ""하지정맥류가 궁금한 사람들"" 하궁사 까페를 방문해 보시면보다 다양한 정보 등을 확인하실 수 있습니다.[하지정맥류란?]하지정맥류는 다리에 비정상적인 혈관이 튀어나와 보이거나  보기싫은 파란 핏줄이 생기거나,모세혈관이 거미줄 모양처럼 보이는 증상으로 잘 알려져 있습니다.그 외에도 위와 같은 외관상 증상이 없더라도 다리가 무겁고, 저리고 아프며, 자주 붓는다던지자다가 쥐가 나는 등의 불편한 증상이 생기는 질환이기도 합니다.[하지정맥류는 왜 생기는 걸까요?]다리에 혈액순환은 심장에서 내려온 동맥피가 다리에 산소와 영양분을 공급하고나면 정맥피가되어 정맥을 통해 다시 심장으로 돌아가야 합니다.정상인은 정맥피가  다리의 심부정맥을 모두 심장으로 돌아가게 되지만, 하지정맥류가 있는사람은  정맥피의 일부가 심장쪽으로 가지 못하고 다리의 심부정맥에서 엉뚱한 다른 정맥(이것을 복재정맥)이라고 부르며 하지정맥류를 만드는 원인혈관입니다) 쪽으로 다시 거꾸로고이게 되는 현상이 나타나게 됩니다. 이렇게 복재정맥에 피가 고이면 거기에 연결되어 있는가지정맥들이 튀어나와 보이거나 보기싫은 실핏줄이 생겨나게 됩니다.이렇게 다 사용된 정맥피가 고여서 하지정맥류를 만드는 복재정맥은 한쪽 다리당 2군데가있습니다.이 두 정맥은 하지정맥류를 만드는 원인 혈관으로서, 하나는 발목 내측에서 시작해서 허벅지안쪽으로 주행하는 대복재정맥이고 다른 하나는 발목 외측에서 시작해서 오금 부위로 주행하는소복재정맥입니다.따라서, 이러한 하지정맥류를 제대로 치료하기 위해서는 문제가 생긴 복재정맥을 완전히 제거를하고, 그에 연결되어 있는 혈관들을 치료해야 한 번에 치료가 되고, 재발도 없으면서 불편한 증상도깨끗이 없어지게 됩니다.참고가 되었기를 바랍니다.감사합니다."
손가락 염증은 어느병원에 가야하나요?,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","염증을 제거하는 시술을 하지 않는다면 내과, 가정 의학과, 소아 청소년과 정형 외과 등 가까운 곳에 진료, 처방 받으시면 됩니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=321303121&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=56&search_sort=3&spq=0
배꼽 피가 나요.,몇일전부터 배꼽에서 진물이 나오기 시작하더라고요.전에도 몇번 그런적있다가 없어져서 가만히 냅두면 없어지겠지했습니다.그래서 어제 저녁에 진물 굳은?딱지 제거하고 잠들었습니다.하지만 오늘 아침 화장실에 갔더니 갑자기 피가 흘렀습니다.배꼽을 자세히 들여다보니 피가 고여있더라고요.일요일까지 지내보고 그래도 피나면 병원 가볼 생각입니다.어느 병원가야하나요?아니면 자가 치료 방법이라도 알려주세요.,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.외과 진료 보시고 치료 하세요.검사 받아보세요.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=321302417&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=57&search_sort=3&spq=0
"안녕하세요. 식당에서 의자에 살이 집혀서 피멍이 들었습니다.멍 든 부분이 사진처럼 살짝 부풀어 올랐구요.. 아픈 것도 아픈 것이지만, 오른손 중지라 굉장히 불편합니다.병원에 가서 피 빼는 것이 좋겠다고들 하는데, 어느 병원(어느 과)로 가보는게 좋을까요?","... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.정형외과 진료 보시고 치료 하세요.진찰 받아 보세요.피멍 빼야 해요.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=321301359&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=58&search_sort=3&spq=0
"세수를 하거나 더운 곳에 있다보면 얼굴 피부에 모기물린 것 처럼 군데군데 동그랗게 빨개지고 그 부분이 간지럽습니다. 30분정도 지나면 가라앉긴 하는데, 가끔 사람들과 같이 있을때도 이런 증상이 있어서 많이 고민입니다.전에 지루성 피부염을 2년 정도 앓았고 한약도 1년정도 복용 했구요. 지금도 깨끗하게 완치되지는 않았지만 서서히 나아지고 있습니다. 집에서 주로 채식을 하고 있구요, 생활패턴도 규칙적으로 하고 잠도 깊게 잘 자는 편입니다. 스트레스도 안받으려고 하고 있습니다.이런 증상이 지루성피부염에서도 나타나는 증상인가요? 아니면 두드러기인가요?한약을 복용하면 나을 수 있을까요?그리고 실생활에서 피부면역력을 높이는 방법을 알려주시면 감사하겠습니다.","... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","세수를 하거나 더운 곳에 있다보면 얼굴 피부에 모기물린 것 처럼 군데군데 동그랗게 빨개지고 그 부분이 간지럽습니다. 30분정도 지나면 가라앉긴 하는데, 가끔 사람들과 같이 있을때도 이런 증상이 있어서 많이 고민입니다.전에 지루성 피부염을 2년 정도 앓았고 한약도 1년정도 복용 했구요. 지금도 깨끗하게 완치되지는 않았지만 서서히 나아지고 있습니다. 집에서 주로 채식을 하고 있구요, 생활패턴도 규칙적으로 하고 잠도 깊게 잘 자는 편입니다. 스트레스도 안받으려고 하고 있습니다.이런 증상이 지루성피부염에서도 나타나는 증상인가요? 아니면 두드러기인가요?한약을 복용하면 나을 수 있을까요?그리고 실생활에서 피부면역력을 높이는 방법을 알려주시면 감사하겠습니다. 답변 드립니다. 세수를 하거나 더웃곳에 있으면 붉은기가 보이면서 간지럽다고 글을 남겨주셨습니다.글로써 정확하게 판단하기는 힘들지만 이는 지루성피부염을 의심해보셔야합니다.예전에 지루성피부염을 앓았던적이 있으셔서 걱정이 더 많이 되시겠습니다.정확한 진단을 위해 병원내원을 권해드립니다.지루성피부염은 열대사장애 현상에 의해 나타납니다.열대사장애란 우리몸의 열이 제대로 순환하지못하고 얼굴과 두피쪽으로 올라가내려오지않는 현상을 말합니다.사실 지루성피부염은 눈에 보이는 질환이지만몸속 열대사장애 현상을치료해야재발 가능성도 낮아지고 치료가 가능합니다.생활습관도 중요합니다.12시 이전에 취짐하고, 자극적인 음식은 몸에 열을 만들어낼수있으니담백한식사 위주로 음식을 섭취해야합니다.질문에 충분한답이 되었기를바라면서 더 궁금하신점은 네임카드를 참고해주세요",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70307&docId=321301243&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=59&search_sort=3&spq=0
