제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2020.03.02.|2020.03.06.&section=kin&page=1
우울증 조울증 증상,요즘 공부때문에 스트레스를 너무 받고있는 고2에요 원래 부모님이 공부에대해 엄청나게 신경을 쓰고 잔소리 하진않았는데 고등학교 올라오고나서 너누 심해지고 뭐만하면 숙제 공부 그러니까 너무 스트레스받고 힘들어서 집에 있으면 스트레스만 더 받고 힘든거같고 집들어가기싫어서 가출할까 생각했는데 18살먹고 그건 아닌거같고 그래서 그냥 하루하루 버티면서 살고있는데 제가 원래 많이 우는편은 아닌데 고등학교 올라오고나서부터 인간관계나 부모님은 공부 압박 안한다고 말하고있지만 공부를 정말 싫어하고 힘들어하는 저에겐 너무 심한잔소리때문에 하루하루 행복한 날이 없고 더 나빠지고 반항하고싶고 더 안좋은길로 들어가고 그러는거같아 또 너무 힘들어서 울고 지치고 극단적인 생각도 해봤지만 참자 참자 하면서 버티고있어요 근데 요즘 따라 기분도 오락가락하고 슬픈일도 아닌데 울고 우울하고 행복하거나 기쁘지도 않아요 행복한일이 생겨도 그 잠시만 행복해요 어떡하죠 진짜 정신병원 가볼까했는데 비용이 너무 비싸서..,"우울증 자가진단 테스트를 해보시길 바랍니다.​American Psychiatric Association. (2000) https://www.psychiatry.org/psychiatrists/practice/dsm 에 따르면 아래의 증상 중 다섯 가지 이상을 14일 동안 거의 매일 겪었다면 주요우울장애1일 가능성이 있다고 합니다. 만일 다섯 가지 이하에 해당한다면 경미한 우울증을 느꼈을 것입니다.우울증 자가진단 테스트 항목슬프거나 공허하거나 항상 짜증이 난 상태 등 우울한 기분모든 또는 거의 모든 활동에 흥미나 즐거움 감소상당한 혹은 의도치 않은 체중의 감소 또는 증가, 식욕의 감퇴 또는 상승불면증 또는 수면욕구 증가다른 사람들이 알아볼 정도로 초조해하거나 느려진 행동자신이 쓸모없는 존재라는 느낌, 과도하거나 부적절한 죄의식.피로 혹은 기력 상실생각하거나 집중하거나 결정 내리기가 어려움죽음이나 자살에 대한 생각이 반복됨(단, 정확한 진단은 정신 건강 전문가만이 내릴 수 있습니다)​출처 : https://imojumo.com/depression/           우울증 자가진단 테스트 해보세요 - 우울증 시리즈(1) - 세계 속 이모저모 미국정신의학협회에서 나온 우울증 자가진단 테스트를 해보세요 해당하는 항목이 있으면 우울증의 가능성이 있습니다. 우울증 자가진단 테스트로 우울증 증상을 확인해보고 심각하다면 서둘러 우울증 치료 받으시길 바랍니다. 우울증은 극복 가능합니다! imojumo.com            ​"
우울증 조울증 증상,요즘 공부때문에 스트레스를 너무 받고있는 고2에요 원래 부모님이 공부에대해 엄청나게 신경을 쓰고 잔소리 하진않았는데 고등학교 올라오고나서 너누 심해지고 뭐만하면 숙제 공부 그러니까 너무 스트레스받고 힘들어서 집에 있으면 스트레스만 더 받고 힘든거같고 집들어가기싫어서 가출할까 생각했는데 18살먹고 그건 아닌거같고 그래서 그냥 하루하루 버티면서 살고있는데 제가 원래 많이 우는편은 아닌데 고등학교 올라오고나서부터 인간관계나 부모님은 공부 압박 안한다고 말하고있지만 공부를 정말 싫어하고 힘들어하는 저에겐 너무 심한잔소리때문에 하루하루 행복한 날이 없고 더 나빠지고 반항하고싶고 더 안좋은길로 들어가고 그러는거같아 또 너무 힘들어서 울고 지치고 극단적인 생각도 해봤지만 참자 참자 하면서 버티고있어요 근데 요즘 따라 기분도 오락가락하고 슬픈일도 아닌데 울고 우울하고 행복하거나 기쁘지도 않아요 행복한일이 생겨도 그 잠시만 행복해요 어떡하죠 진짜 정신병원 가볼까했는데 비용이 너무 비싸서..,"네이버지식인에서 우연히 비공개님의 글을 보고 최대한 도움을 드리고 싶어서 이렇게 답변을 하게 되었어요.​​비공개님이 공부에 대해서 엄청난 스트레스를 받고 있는 것에 대해서 안타까운 생각이 드네요. 학생이니깐 공부를 해야하는 거라고 당연하듯이 이야기하는 사람들도 있겠지만, 정작 공부를 해야하는 당사자들은 정말 힘든 상황에서 힘든 마음에서 버텨내고 견뎌내야 하는 게 있는게 사실이니깐요. 비공개님의 부모님도 청소년기를 지나오셨고, 본인들도 공부라는게 얼마나 어렵다는 걸 알면서도 본인들이 이야기를 안하면 비공개님이 잘 모를까 싶어서 많이 이야기를 하지 않았을까 생각이 들면서도 비공개님이 당장은 본인이 힘드니깐 부모님의 그런 뜻을 모를 수도 있는게 안타까워요. 오즉 힘들고 우울하고 그랬으면 정신병원에 가볼 생각이 들까 하는 안타까운 마음이 너무 생깁니다.혼자서 고민을 하거나 스트레스를 받는 것보다 이런 일에 관련해서는 전문가의 도움을 받는게 좋다고 생각이 들어요. 비공개님이 어느 지역에 있든 국번없이 청소년상담전화 1388에 연락하거나 #1388로 문자를 보내서 무료로 청소년상담사와 상담을 받을 수 있어요. 청소년상담복지센터의 경우 전문상담선생님이 친구의 고민을 듣고 친구를 도와주며, 부모님과 1:1 상담으로 친구의 입장을 얘기해줄 수도 있답니다.​만약 비공개의 상황이 너무 힘들거나 잠시 휴식이 필요하여 가출을 선택하게 되었다면 청소년 쉼터를 이용해보시는건 어떤가요? 청소년쉼터는 청소년쉼터의 경우 위에서 설명했다시피 가정밖청소년에게 무료로 숙식제공, 상담, 보호를 해준답니다. ​추가상담 및 도움이 필요하시면 부산광역시이동청소년쉼터에서 24시간 전화상담 해드리고 사이버 상담도 가능하니혼자 힘들어하지 마시고 언제든 아래 연락망으로 연락주세요.​*부산광역시이동청소년쉼터*카카오톡 : medi1388페이스북 : 로그인해서 검색창에 '이동쉼터'를 검색인스타그램 : shelterbusan전화번호 : 051-303-9677 / 010-7233-9677(24시간 운영)                  ​"
우울증 조울증 증상,요즘 공부때문에 스트레스를 너무 받고있는 고2에요 원래 부모님이 공부에대해 엄청나게 신경을 쓰고 잔소리 하진않았는데 고등학교 올라오고나서 너누 심해지고 뭐만하면 숙제 공부 그러니까 너무 스트레스받고 힘들어서 집에 있으면 스트레스만 더 받고 힘든거같고 집들어가기싫어서 가출할까 생각했는데 18살먹고 그건 아닌거같고 그래서 그냥 하루하루 버티면서 살고있는데 제가 원래 많이 우는편은 아닌데 고등학교 올라오고나서부터 인간관계나 부모님은 공부 압박 안한다고 말하고있지만 공부를 정말 싫어하고 힘들어하는 저에겐 너무 심한잔소리때문에 하루하루 행복한 날이 없고 더 나빠지고 반항하고싶고 더 안좋은길로 들어가고 그러는거같아 또 너무 힘들어서 울고 지치고 극단적인 생각도 해봤지만 참자 참자 하면서 버티고있어요 근데 요즘 따라 기분도 오락가락하고 슬픈일도 아닌데 울고 우울하고 행복하거나 기쁘지도 않아요 행복한일이 생겨도 그 잠시만 행복해요 어떡하죠 진짜 정신병원 가볼까했는데 비용이 너무 비싸서..,안녕하세요 :)많이 힘드셨겠어요ㅠㅠ우울증이시라면 일단 무조건 상담받는걸 추천드려요ㅜㅜ저도 우울증으로 고생하다가 상담받고 확실히 좋아졌거든요!처음에 상담관련 정보가 너무 없어서 지식인에 검색해봤는데 누가 트로스트라는 어플을 추천하길래집에서 선생님이랑 상담해봤는데 정말 훨씬 멘탈관리하는데 도움이 됐습니다.(자신이 주로 고민하는 키워드를 설정하면 그 키워드 관련해서 상담경력이 풍부하신 쌤들을 추천해주는 어플이에요!쌤 결정해서 예약신청하면 전화나 텍스트로 상담을 받습니다!)저는 지금도 트로스트로 꾸준히 상담받고 있습니다. ​보통 센터에서는 1번 받는데 10만원 정도 하고 어플로 하면 2만원 정도도 하더라고요. 정신과는 검사같은거 같이 받으면 30만원? 정도 하고 그냥 진료만 받고 약만 타면 2~3만원 정도 하는걸로 알고 있어요. 심리상담하면서 약물 병행하시면 약물 부작용에 대한 걱정도 조금 덜어낼 수 있으실 거예요!​작성자 분도 꼭 좋아지실겁니다! 힘내세요..!!
우울증 조울증 증상,요즘 공부때문에 스트레스를 너무 받고있는 고2에요 원래 부모님이 공부에대해 엄청나게 신경을 쓰고 잔소리 하진않았는데 고등학교 올라오고나서 너누 심해지고 뭐만하면 숙제 공부 그러니까 너무 스트레스받고 힘들어서 집에 있으면 스트레스만 더 받고 힘든거같고 집들어가기싫어서 가출할까 생각했는데 18살먹고 그건 아닌거같고 그래서 그냥 하루하루 버티면서 살고있는데 제가 원래 많이 우는편은 아닌데 고등학교 올라오고나서부터 인간관계나 부모님은 공부 압박 안한다고 말하고있지만 공부를 정말 싫어하고 힘들어하는 저에겐 너무 심한잔소리때문에 하루하루 행복한 날이 없고 더 나빠지고 반항하고싶고 더 안좋은길로 들어가고 그러는거같아 또 너무 힘들어서 울고 지치고 극단적인 생각도 해봤지만 참자 참자 하면서 버티고있어요 근데 요즘 따라 기분도 오락가락하고 슬픈일도 아닌데 울고 우울하고 행복하거나 기쁘지도 않아요 행복한일이 생겨도 그 잠시만 행복해요 어떡하죠 진짜 정신병원 가볼까했는데 비용이 너무 비싸서..,"안녕하세요~ 십대여성인권센터 사이버또래상담팀이에요! 저희는 가출 및 성착취(성매매)를 경험하신 십대 분들에게 상담과 다양한 지원(법률, 의료, 심리 등)을 하고 있어요. 질문 글을 읽어보니, 질문자님께서 그동안 학업 스트레스와 그로 인한 우울감을 홀로 감당해오신 것 같아 걱정이 되어 답변을 남겨요. 고등학생이 되면서 스스로 느끼는 압박감도 작지 않았을텐데 부모님의 압박까지 받으면서 많이 힘들었을 것 같아요.. 그동안 버텨와주어서 고마워요.  저희는 질문자님이 도움을 받으실 수 있는 두 곳을 안내해드리고 싶어요. 먼저 <정신건강복지센터>를 안내해 드리려고 하는데요, 이곳에선 정신건강상담이 필요하신 분(스트레스, 대인관계, 우울, 인터넷 중독 등의 문제)이 무료로 상담을 받아보실 수 있으니, 현재 질문자님의 고민과 상황을 전문 기관 선생님과 함께 이야기해 보며 풀어나가셨으면 해요.  <정신건강복지센터>홈페이지: https://health.seoulmc.or.kr/hospitalClinicInfo/healthPromotionCenter.do 홈페이지에 접속하시면 전국에 위치한 정신건강복지센터 현황을 확인하실 수 있어요. 해당 홈페이지를 통해 거주하시는 지역에 위치한 센터로 질문자님께서 직접 전화를 주시어 상담 예약을 잡으신 후, 방문해 주시면 좋을 것 같아요. 다음으로는 <청소년 전화 1388>을 안내드리려고 하는데요, 이곳은 가출, 학업중단, 인터넷 중독, 고민상담 등으로 9세부터 24세까지 24시간 상담이 가능한 곳이에요. 이용방법은 '지역번호(서울=02)+1388'로 전화 상담, #1388로 문자 상담, 플러스 친구 #1388과 친구 맺은 후 카카오톡으로 상담 등이 있으니 연락해 보면 좋을 것 같아요!자세한 사항이나 궁금하신 점이 있으시다면 아래의 연락처로 문의 주세요. 모든 상담은 비밀보장됩니다 :) 전화/문자: 02-6348-1318, 010-3232-1318카톡/라인: cybersatto패이스북: ‘십대여성인권센터’ 검색 후 페메"
"이번에 수능 본 수험생입니다. 그런데 지난 이년정도 점심먹고 자주 눕기도 하고 스트레스를 좀 많이 받았는지 여러 증상이 있어서 찾아보니 역류성식도염같더라구요...제 증상은 헛트름??같은 가스가 끅하고 남한테는 안들리고 저한테만 들릴정도로 주로 식후에 여러번 올라오고요, 아침에는 항상 속이 더부룩합니다. 평소에는 증상이 거의 없는데요 그런데 특히 지난 일년간 예를들면 시험보는 날처럼 긴장되면 아침은 속도 더부룩하면서 안좋고 심하면 헛구역질도 나서 밥도 거의 못먹어요... 수능 날에는 아침도 거의 밥 한 다섯숟가락??정도 밖에 못 먹었습니다.그리고 수행평가를 보거나 에버랜드에서 놀이기구타는 것 같이 긴장될 때 직전에 계속 속이 더부룩하고 헛트름이 올라옵니다.이 증상때문에 밥도 잘 못 먹겠고 앞으로도 긴장될 때 많을텐데 이렇게 그 날 아침을 못먹으면 어떡하죠... 이거 역류성 식도염 맞나요?? 몇개월 전에 병원갔을때는 의사 선생님이 증상만 들으시고 역류성식도염같다고 하셨는데...정확한 진단은 내시경 받아야하는건가요??","... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","이번에 수능 본 수험생입니다. 그런데 지난 이년정도 점심먹고 자주 눕기도 하고 스트레스를 좀 많이 받았는지 여러 증상이 있어서 찾아보니 역류성식도염같더라구요...제 증상은 헛트름??같은 가스가 끅하고 남한테는 안들리고 저한테만 들릴정도로 주로 식후에 여러번 올라오고요, 아침에는 항상 속이 더부룩합니다. 평소에는 증상이 거의 없는데요 그런데 특히 지난 일년간 예를들면 시험보는 날처럼 긴장되면 아침은 속도 더부룩하면서 안좋고 심하면 헛구역질도 나서 밥도 거의 못먹어요... 수능 날에는 아침도 거의 밥 한 다섯숟가락??정도 밖에 못 먹었습니다.그리고 수행평가를 보거나 에버랜드에서 놀이기구타는 것 같이 긴장될 때 직전에 계속 속이 더부룩하고 헛트름이 올라옵니다.​이 증상때문에 밥도 잘 못 먹겠고 앞으로도 긴장될 때 많을텐데 이렇게 그 날 아침을 못먹으면 어떡하죠... 이거 역류성 식도염 맞나요?? 몇개월 전에 병원갔을때는 의사 선생님이 증상만 들으시고 역류성식도염같다고 하셨는데...정확한 진단은 내시경 받아야하는건가요?? 답변 드립니다. 역류성식도염 원인- 역류성식도염은 위의 내용물이나 위산이 식도로 역류하면서 생기는 증상이라고 해요. 그리고 이런 현상이 지속되는 경우 만성적인 역류가 발생해 위산에 의해 식도염이 발생한다고 하구요.보통은 불규칙한 식습관이나 자극적인 음식(맵고 짠 음식)을 먹는 습관, 잦은 음주 습관, 밥먹고 자주 누우시거나 하는 습관 등은 역류성식도염을 일으키는 원인이 된다고 하네요.그러니, 혹시 이런 습관들이 있으신지 체크를 해 보세요.역류성식도염 증상- 역류성식도염은위산이식도로 역류함으로써가슴쓰림, 가슴의 답답함, 속쓰림, 신트림, 목에 이물질이 걸린듯한 느낌, 목 쓰림, 목소리 변화, 가슴통증등이 발생을 한다고 해요.위에 원인과 증상을 보면,질문자님의 증상이 역류성식도염과 어느 정도 관련이 있을거란 생각이 들긴 하는데요.이번에 새로 방문하실 때,아까 말씀드린 것 처럼 정확하게 검사를 받아보시구요.혹, 정말 역류성식도염이라고 최종진단을 받으셨다면,역류성식도염을 낫게 하기 위한 몇가지 팁을 알려드릴 테니,알아두셨다가 꼭 실천해보세요.역류성식도염 극복을 위한 팁규칙적인 운동은 필수규칙적인 운동은 신체 대사를 원활하게 하기 때문에음식의 소화와 흡수에도 많은 도움을 준다고 해요.그러니, 역류성식도염으로 더부룩한 속을 가라앉히고자 한다면규칙적인 운동을 꼭 하세요.잘 때는 왼쪽으로 누워 자세요오른쪽으로 누워서 자면 위산 역류를 촉진시켜서 증상이 더 심해질 수도 있다고 하니,왼쪽으로 누워 주무시면 증상 완화에 큰 도움이 된다고 해요.자연식품을 꼭 섭취하세요.역류성식도염의 경우, 위의 내용물이나 위산이 역류하여 생기는염증 질환중의 하나로, 염증을 가라 앉히는 것이 큰 도움이 된다고 해요.역류성식도염 치료를 위해 제산제 같은 약을 드시는 것도 효과가 좋지만,장기간 먹으면 오히려 위장질환이 더 나빠질 수도 있다고 합니다.그리고 인스턴트 식품은 소화도 잘 안될 뿐더러역류성 식도염 증상을 악화시킨다고 하니,가급적이면 지양하시구요.​​",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010102&docId=348994194&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=264&search_sort=3&spq=0
"이번에 수능 본 수험생입니다. 그런데 지난 이년정도 점심먹고 자주 눕기도 하고 스트레스를 좀 많이 받았는지 여러 증상이 있어서 찾아보니 역류성식도염같더라구요...제 증상은 헛트름??같은 가스가 끅하고 남한테는 안들리고 저한테만 들릴정도로 주로 식후에 여러번 올라오고요, 아침에는 항상 속이 더부룩합니다. 평소에는 증상이 거의 없는데요 그런데 특히 지난 일년간 예를들면 시험보는 날처럼 긴장되면 아침은 속도 더부룩하면서 안좋고 심하면 헛구역질도 나서 밥도 거의 못먹어요... 수능 날에는 아침도 거의 밥 한 다섯숟가락??정도 밖에 못 먹었습니다.그리고 수행평가를 보거나 에버랜드에서 놀이기구타는 것 같이 긴장될 때 직전에 계속 속이 더부룩하고 헛트름이 올라옵니다.이 증상때문에 밥도 잘 못 먹겠고 앞으로도 긴장될 때 많을텐데 이렇게 그 날 아침을 못먹으면 어떡하죠... 이거 역류성 식도염 맞나요?? 몇개월 전에 병원갔을때는 의사 선생님이 증상만 들으시고 역류성식도염같다고 하셨는데...정확한 진단은 내시경 받아야하는건가요??","... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",내시경 받을 필요까진 없어보여요 역류성 식도염 확실하네요
"이번에 수능 본 수험생입니다. 그런데 지난 이년정도 점심먹고 자주 눕기도 하고 스트레스를 좀 많이 받았는지 여러 증상이 있어서 찾아보니 역류성식도염같더라구요...제 증상은 헛트름??같은 가스가 끅하고 남한테는 안들리고 저한테만 들릴정도로 주로 식후에 여러번 올라오고요, 아침에는 항상 속이 더부룩합니다. 평소에는 증상이 거의 없는데요 그런데 특히 지난 일년간 예를들면 시험보는 날처럼 긴장되면 아침은 속도 더부룩하면서 안좋고 심하면 헛구역질도 나서 밥도 거의 못먹어요... 수능 날에는 아침도 거의 밥 한 다섯숟가락??정도 밖에 못 먹었습니다.그리고 수행평가를 보거나 에버랜드에서 놀이기구타는 것 같이 긴장될 때 직전에 계속 속이 더부룩하고 헛트름이 올라옵니다.이 증상때문에 밥도 잘 못 먹겠고 앞으로도 긴장될 때 많을텐데 이렇게 그 날 아침을 못먹으면 어떡하죠... 이거 역류성 식도염 맞나요?? 몇개월 전에 병원갔을때는 의사 선생님이 증상만 들으시고 역류성식도염같다고 하셨는데...정확한 진단은 내시경 받아야하는건가요??","... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","수능 보느라 고생하셨네요.. 좋은 결과 있었길 바래요​적어준 글을 봐서는 긴장을 많이 하고 스트레스로 인한 역류성식도질환이 맞는 것 같습니다.​약을 먹는 것도 좋지만 스트레스를 조절하고, 긴장을 덜 해야 증상이 호전될 수 있습니다​내시경을 해서 진단에 도움이 될 수도 있지만 심하면 약물 등을 먼저 먹어보는 것도 좋겠습니다.​"
코로나 검사받고 기다리는중인데요,아직 결과가 안나왔는데 기침이 나고 가슴이 답답하고 견디기 힘든경우에는 어느 병원으로 가야하나요?이런건 전혀 안내가 없어서 힘듭니다 알려주세요!,보통 그런 증상의 경우 이비인후과로 가시는 게 맞는데요. ​지금은 당장 내가 이쪽이 아프니 이비인후과로 가자 가 아니라. ​코로나 바이러스 유증상자의 경우 자신이 확진자인지 모르고 이비인후과에 가는 경우도 ​더러 있을 것이라 생각이 되기 때문에 오히려 병원에 가실 때에는 느끼시는 증상을 ​정리해서 기록해 두신다음에 질병관리본부 1339나 해당 지역구 보건소에 전화로 문의를​먼저 하시고 다음 절차를 밟으시면 되겠습니다.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70117&docId=348993716&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=265&search_sort=3&spq=0
항문 안쪽 꿈틀거리는 느낌 요충일까요?,"최근에 치핵이 심해져 연고를 발랐고2일 정도 연고를 바르니 붓기가 빠지고 괜찮아지고 있었습니다. 치핵의 붓기가 사그라질 무렵 밤시간대에 항문쪽에 꿈틀거리는 느낌이들었습니다.꿈틀거리는 느낌이든 밤 다음날, 혹시나 요충인가해서 바로 구충제를 사서 점심 이전에 복용했습니다. 복용한 이후 새벽에도 같은 꿈틀거리는 느낌이 들었습니다. 1. 요충이 아닌 단순히 치핵 때문일까요?2. 요충이 생기면 항문쪽이 가렵다고 하는데 저는 전혀 가려움 증상이 없는데 그래도 요충일 가능성이 있나요?3. 구충제를 복용하고도 같은 증상인데 구충제를 복용하고 어느정도 시간이 지나야 요충이 사라지나요? (알 부화 제외)4. 요충일 경우 항문 전문 병원을 찾아가는게 나을까요?","안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이무혁 입니다.​글로 보아서 요충증으로 보입니다.    뭔가 꼼지락 거리는 느낌이 있는데 (특히 새벽)  치질수술후  낫는 가려움하고 다릅니다.​요충 알이 성체가 되는기간이 2주이므로 구충제를 1주간격으로 3회이상 복용..    즉 성충 구제 +, 알에서 부화한 요충까지 구충위해 2주째 다시 복용 +3주째 한번 더 추가복용이 좋습니다. ​그 동안에 내의는 삶고 손을 자주 씻어 청결히 해야 함.. ​신뢰할 만한 경험있는 의사를 찿아보세요​​​​",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70104&docId=348992955&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=266&search_sort=3&spq=0
손목터널증후군 때문에 고민입니다. 더 나빠지기 전에 보호대를 해보려고하는데 추천해주실 수 있나요?,손목이 시큰거리는 게 손목터널증후군 증상인 것 같습니다. 보호대를 하나 하고 다니려고하는데 추천해주실 수 있나요?,"통증이 더 심해지기 전에 보호대 착용을 권해드립니다^^ 통증을 유발하는 부분이 지지가 충분드히 되어 사용하는 근육의 가동범위가 지지가 된다면 근 수축과 이완운동의 운동성을 잡아주어 도움이 될 수 있습니다. 아래링크로 구입처 남겨 놓을게요. 부디 건강하시길 바랍니다.https://m.smartstore.naver.com/haesungmk/products/4841579916              손목반깁스 손가락 마디통증 터널증후군 약국 보호대 : 해성마켓 [해성마켓] 편안하고 여유로운 소품몰, 쉽게 따라하는 집꾸미기 m.smartstore.naver.com",https://kin.naver.com/qna/detail.naver?d1id=5&dirId=508&docId=348992771&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=267&search_sort=3&spq=0
손목터널증후군 때문에 고민입니다. 더 나빠지기 전에 보호대를 해보려고하는데 추천해주실 수 있나요?,손목이 시큰거리는 게 손목터널증후군 증상인 것 같습니다. 보호대를 하나 하고 다니려고하는데 추천해주실 수 있나요?,우선 증상이 고민이 될 정도로 심한 정도이시라면병원 내원하시어 정확한 검사와 함께 어느 정도인지앞으로 어떤 조치를 취해주는 것이 좋은지 전문위에게진료를 먼저 받아보신 후 추천받아 의료용 보호대를구매하여 사용하시는 것이 좋을 것 같습니다.
손목터널증후군 때문에 고민입니다. 더 나빠지기 전에 보호대를 해보려고하는데 추천해주실 수 있나요?,손목이 시큰거리는 게 손목터널증후군 증상인 것 같습니다. 보호대를 하나 하고 다니려고하는데 추천해주실 수 있나요?,"https://smartstore.naver.com/dunderby/products/4829508714              헬스장준비물 손목통증 보호대 리스트랩 벤츠프레스 헬스 스트랩 : 던더비 [던더비] ""끝없는 도전 여러분을 응원합니다."" 홈트/헬스용품 전문점 던더비! smartstore.naver.com            이거 추천드립니다 통증이 계속 심해지신다면 정형외과를 가보시는 것을 추천드립니다"
연예인헤어스타일리스가 꿈인데 모르는게 많아 질문드립니다.,저는 중3 여학생입니다. 제 꿈이 헤어스타일리스트인데 연예인 헤어스타일리스트가 되고 싶어요. 연예인 헤어스타일리스트가 되려면 어떻게 해야하는지 알려주세요. 1) 자격증을 따야하는 것 은 알고 있는데 어떤 자격증을 따야하는지 궁금해요. 자격증은 어디서 따야하나요?2)고등학교를 특성화로 가야 할까요. 인문계로 가야할까요?3)연예인 헤어스타일리스트는 연예인이 매일 바뀌나요? 4)엔터테인먼트와 연결된 살롱이나 미용실에서 일하려면 어떻게 해야하나요?5) 엔터테인먼트와 연결된 살롱이나 미용실에서 일 하면 자신이 맡은 연예인이 있는 건가요? 매일 바뀌는 건가요? 6)해외로 따라가는 스타일리스트는 그 연예인을 맡고 있는건가요?7)자격증을 따고 난 후에는 어떻게 해야 하나요? 8)연예인 헤어스타일리스트가 되려면 면접을 봐야하나요? 면접을 본다면 어떻게 봐야하나요? 학원에서 도와주나요?9)대학은 어디로 가는게 좋을까요? 이렇게 제가 궁금한 것 들 입니다. 많지만 답변해주시면 감사하겠습니다!!이거 말고도 연예인헤어스타일리스트가 될 때 필요한거나 도움 될 만한 것 들이 있다면 알려주세요!!,"1) 자격증을 따야하는 것 은 알고 있는데 어떤 자격증을 따야하는지 궁금해요. 자격증은 어디서 따야하나요?: 미용자격증 중에 헤어쪽으로 취득하시면 된답니다.​2)고등학교를 특성화로 가야 할까요. 인문계로 가야할까요?: 직업을 헤어쪽으로 정했다면 미용고등학교를 가시는 것이 좋으나 문제는 일반고와 틀리기때문에 학교분위기느 매우 자유스러운 곳이라 쉽게 흐트러지는 생활이 가능하답니다. 만약 정말 성공을 위한다면 그분위기와 상관없이 이기적인 모범생이 되는것이 길이랍니다.​3)연예인 헤어스타일리스트는 연예인이 매일 바뀌나요? 그렇지는 않아요. 하지만 미용실시스템에 따라 조금씩 다르답니다.​4)엔터테인먼트와 연결된 살롱이나 미용실에서 일하려면 어떻게 해야하나요?강남, 압구정동, 청담동, 신사동에 밀집되어 있으니 우선은 학교생활을 하시고 나중에 취업 시 선생님이 도와주실 거에요. 안도와줏면 저에게라도 질문하시고요^^​5) 엔터테인먼트와 연결된 살롱이나 미용실에서 일 하면 자신이 맡은 연예인이 있는 건가요? 매일 바뀌는 건가요? : 전속담당헤어스타일리스트가 되려면 10년이상의 미용경력 외에도 실력이 인정되어져 엔터에서 님을 지정할 정도가 되면 된답니다. 6)해외로 따라가는 스타일리스트는 그 연예인을 맡고 있는건가요?: 담당헤어스타일리스트 또는 순번으로 출장을 가는 경우랍니다.​7)자격증을 따고 난 후에는 어떻게 해야 하나요? : 열심히 미용을 공부하고 연습해야죠. 자격증 딴다고 미용을 할 수 있는것이 아니라 그때부터 시작임을 아셔야한답니다. 8)연예인 헤어스타일리스트가 되려면 면접을 봐야하나요? 면접을 본다면 어떻게 봐야하나요? 학원에서 도와주나요?: 미용고등학교나 학원에서 도와주기는 하나 본인이 자격증 취득하고나면 어느정도 정보를 알게될것이고 그 외의 정보들은 직접 찾아보게 된답니다.물론 그때에는 훌륭한 미용멘토(바로 윗선배가 아닌, 10년이상의 대선배과 같은)도 계실거고하니 지금부터 넘 고민하실 필요는 없답니다. 9)대학은 어디로 가는게 좋을까요? : 인터넷으로 검색해보면 미용대학으로 유명한 곳이 많답니다. 특히 경쟁률이 높은 을*대학도 있고 서*대 등과 같이 학점운행제시스템이 잘되어 있는곳도 많답니다.하지만 집에서 가까운곳이 제일 좋을것 같군요.​글로 미용에 대한 내용을 이해시켜드리려하니 많이 부족하네요.해줄 말도 많은데^^제 네이버프로필을 한번 보세요, 보시고나면 많은 얘기, 조언을 듣고 싶어지겠죠. 님께서 하고싶은 일을 다하고 있는 미용인이고, 미용학교수이고 그외에 사회활동 등을 보시면요.언제든 궁금하고 결정 시 도움이 필요하면 1:1 대화신청하시고요.​아직은 1학기이니 좀 더 생각하고 하지만 학교공부는 중간 이상을 해야해요.  ​제 네이버블로그에 가보면 미용실에서 커트를 할때 꼭 알아야할 내용 등 좋은 내용많답니다.3월달 지식인을위한 이벤트도 준비되어있답니다.답변채택과 좋아요*유익해요도 눌러주시면 다음질문도 즐겁고 빠르게 답변^^국내최고의 헤어전문가가 운영하는 #헤어살롱케이머리병원*답변내용은 개인적인 차이가있고 주관적인 답변입니다*",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8030205&docId=348992600&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=268&search_sort=3&spq=0
