제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2018.03.12.|2018.03.16.&section=kin&page=1
척추협착증 풍선확장술 질문이요,보통 시술비는 얼마인지입원 기간과회복기간에 대해서 질문이요어느정도 지나야 일상 생활이 가능한가요(,"협착증에  수술을 받은 환자와  비수술치료를  받은 환자를  10년 정도  관찰한 결과를보면  10년후의  만족도  차이는  거의 존재 하지 않은 것으로 보고되고  있습니다 양방에서  시행하는 수술은   후궁절제감압술과     척추유압술인데    신경이 지나는 통로를 넓혀공간을 넓히는 것이고,    또한 척추뼈를 제거 해서  오는   불안정성을  제거 하기 위해척추 유압술을   시행하는데   우리나라에서  2003년에 수술을 받은 환자 16000명 정도를대상으로  한 연구에서 5년이내에   100명당 14명이   재수술을 받은 것으로  보고 되고  있습니다신경주사는  거의 짧은 기간에는  효과가 있지만  수 개월이 경과 되면 거의 효과가 떨어집니다운동으로는  신경관 주위나 인대의 탄력이 떨어진 상태  불순물을 제거 할 수 가 없습니다그래서  별로 호전을 느끼지 못합니다결국  증상의 변화는 급격하게 일어나지  않으므로  다리 허리 엉덩이에  통증이 발생 했을때는일단 보존 적인  치료를  먼저 시도 해 보는것이  좋을  것입니다직접 신경이나   뼈를 손대는 시술이나  수술법은   우리몸의 회복력을  없애버립니다수술을 하면 수술한  부위 이하의  기의 흐름은  죽어 버립니다  육만 남게 되고기가  흐르지 않으면  경혈의 흐름도   제대로  안되기   때문에  침의 작용도  없어져 버립니다우리병원의 한방적인  치료법은   침도 치료로   미세창상술에  의한 물리 화학적인 변화를일으켜  척추 주위의  변화와   혈액 흐름의  정상화를   통한 복구   입니다여기에  매선 치료에  의한   지속적인   근육과 인대의  복구와   지속적인 자극은   회복을빠르게 도와 줍니다  유착된 부위를   광범위하게 흔들어 주면  금방  혈액의 흐름이  좋아집니다또한 추나치료로   구조적인 문제를  해결하고   한약으로  노폐물의  제거와  약해진 5장6부를강화시켜 주면   우리몸의 자연 치유력으로   훨씬  좋아지게 되고   편해집니다지금도 매일 협착증으로 고생 하시는 분들이 치료후에는 훨신 편하시다고 하시고그 다음 단계로 허리 운동 관절 보강 운동 자세유지  운동등을 하고 있습니다보통의 경우  일 이회의 치료로도   편안해 지십니다 협착증  관련하여 더  궁금한 점이 있으시면  아래의 블로그를 참고하시면  더 자세한정보를 보실 수 있습니다"
정형외과 진료,"2~3주 전부터 왼쪽 무릎이 아프기 시작했습니다늘 아프것도 아니고 일상생활을 못할만큼 아픈 것은 아니지만 불편해서요...ㅠ오래 무릎을 굽히고 있다가 굽힐때, 오래 피고있다가 굽힐때 아프고 계단 오르며 무릎을 들 때, 무릎에 힘을 줄 때(달리다가 무의식적으로 힘을 줄 때) 아픕니다. 오래 달리지도 못하고 달리다가 얼마 못가서 무릎이 또 아픕니다. 아픈 느낌은..바늘로 팍! 찌르는 느낌인데 매우 두껍게(?)아픈 느낌입니다.저는 고3 여학생이고요.. 어렸을때부터 무릎꿇고 앉는 습관이 있기는한데 여태 멀쩡하다가 갑자기 시작된거라서요..혹시 왜그러는지 아실만한 분 계실까요..? 그리고 만약 병원을 간다면 초진비 포함해서 어느정도 나올까요...?","안녕하세요. 하이닥-네이버 지식iN 상담의 김상범 입니다.무릎통증으로 고생이 무척 많으시군요.다리를 펴거나 굽힐 때, 무릎에 힘을 줄 때 통증이 심하고,바늘도 팍 찌르는 느낌이 든다면 반월상연골이 손상되었을가능성이 있겠습니다.특히 무릎을 꿇고 앉는 습관은 무릎에 부담을 주어반월상연골 손상을 유발할 수 있습니다.무릎을 꿇거나 다리를 꼬는 동작은 제한하시기 바랍니다.또한 뛰거나 점프하는 등의 과격함 움직임도 삼가하셔야 하겠습니다.진통소염제를 복용하시거나 통증 부위를 부드럽게 마사지 하고,다리 스트레칭을 꾸준히 하시는 것도 호전에 도움이 되며,무릎근력을 강화시키는 운동도 지속적으로 해보시기 바랍니다.무릎통증이 지속된다면 정형외과 진료를 받아보시기 바라며엑스레이 비용을 포함한 초진비는 큰 금액은 아니며정확한 비용은 병원에 문의해보시기 바랍니다.쾌유를 빕니다.감사합니다."
다리가 저리고 아픈데 무슨병원을 가야하나요?,"원래도 하체순환이 잘 안되서 쥐가 잘 나는 편이었는데 갑자기그냥 있어도 다리가 저리고 아파서 누워서 배게위에 다리올리지 않고 있으면 아파서 있을수가 없네요ㅜ 머리까지 아픈데무슨 증상인지.. 한의원, 신경외과? 통증병원? 어느 병원을 가야하나요?","혈액순환의 문제는 순환기 내과인데 주로 내과에서 상담 합니다.안내 드리는 운동을 밥처럼 꾸준히 생활 습관화 하셔서 건강을 관리 하시기를 적극 권해 드립니다.체액(혈액, 림프액, 조직액 등)순환 촉진법우리 몸속에 생명을 유지하기 위해 끊임없이 돌고 도는 두 개의 물줄기가 있는데혈액순환과 림프순환입니다.림프관은 혈관을 따라 몸 전체에 그물처럼 퍼져 있고 중간 중간 림프관들이 모이는림프절은 귀밑 목 겨드랑이 복부 사타구니 무릎 뒤에 많이 모여 있습니다. 혈액은 폐에서 흡수한 공기와 위장에서 흡수한 영양분을 온몸의 세포로 운반하고 산화촉진시켜서 열에너지를 생산하는 작용을 하며 동시에 온몸에 있는 탁한 공기와 노폐물을회수하여 배설작용을 합니다.림프액은 혈액과 함께 우리 몸 구석구석을 돌아다니며 체내에 축적된 암을 비롯해 만성퇴행성질환의 원인이 되는 독소와 노폐물을 청소 하고 세균이나 바이러스도 제거하고 염증까지 잡아줍니다. 혈액은 1분에 전신을 빠르게 순환하는데 림프액은 아주 천천히 순환하고 1초에 1cm씩밖에이동하지 않기 때문에 근육을 충분히 수축과 이완을 반복할 수 있도록 천천히 자극을가하는 것이 핵심입니다.혈액은 상수도이고 림프액은 하수도라고 하는데 하수도가 잘 흐르지 못하면 썩고 악취가나는 것과 같이 림프액 순환장애로 노폐물이 배출되지 않아 생기는 것이 부종이며 노폐물과 수분 지방이 뭉쳐서 귤껍질처럼 되기도 합니다. 인체의 특성은 포유류 중 심장(순환시스템)이 작고 심장과 발의 고저가 커서 중력현상을많이 받는 직립 신체구조여서 움직여야 건강하도록 만들어졌습니다.이런 직립 신체구조여서 중력의 영향으로 종아리에 체액이 모이게 되는데 운동이 부족해순환이 부진해지면 고치기 힘든 병이 늘거나, 어깨 결림, 담, 요통, 현기증, 숨 가쁨, 두통, 권태감 등 여러 가지 불쾌한 증상을 일으키고 신체 일정 부분에 쑤심, 저림,시림, 쥐, 부종, 통증, 무감각, 등이 생깁니다.순환이 더 악화되면 소화불량, 불면증, 무좀, 치질, 변비, 피로, 뇌졸중, 고혈압 등 많은질병의 원인이 됩니다. 이러한 질병을 예방하고 치유하는 체액순환의 중요성은 아무리 강조해도 부족한데 체액을 썩지 않고 잘 흐르게 하려면 문명생활로 줄어든 인간의 활동(운동)량을 되찾아 하지에 몰린 피를 심장으로 원활하게 되돌리는 방법입니다.전신에 분포된 혈관에는 혈관수축신경과 혈관확장신경의 두 종류의 혈관운동신경이 있는데 순환을 호전시켜주는 운동을 해서 순환이 개선되면 따라서 혈관운동신경이 건강해져서 질병들을 자연치유하는 인체의 원리입니다. 누워서 쉽고 편하게 하면서 체액순환을 과학적으로 호전 시켜주는 발목펌프운동을추천 드립니다.발목펌프운동은 짧은 시간만 해도 장시간 힘들게 만보를 걷고 달린 것 이상의체액순환 효과를 볼 수 있는 간편한 방법입니다. 아래에 있는 네임카드의 홈페이지 고객체험사례(제목+내용)에서 [저림, 쥐,  등] 질병이름을 검색해서 다른 사람들의 사례도 참고 하시면 많은 도움이 될 것입니다. <쥐>쥐가 나는 원인은 혈액순환이 부진하거나, 철분이 부족하거나, 근육을 일시적으로 많이사용한 경우, 체온과 외부 온도의 급격한 변화 등 많은데 주로 운동이 부족해서 혈액순환이부진한 경우에 옵니다.제2의 심장인 종아리의 근육을 수축이완 하는 근육펌프운동이 부족하면 혈액순환이부진하여 쥐가 나거나 붓고 시리고 저리는 증세가 발생하는데 혈액순환을 호전시키면 이런 증세는 자연 치유됩니다. 쥐가 나는 응급상황은 마사지 해주고 주물러 주는 방법으로 해결하면 되는데쥐는 반복적으로 발생하기 때문에 혈액순환을 호전시켜 주는 하지 근육펌프운동을꾸준히 생활화해서 쥐가 나지 않도록 건강을 관리하는 것이 필요합니다. 자주 그런 현상이 있으면 철분 섭취도 검토 해보시고 잠자기 전에 따뜻한 물 한잔을마시면 수면 중 쥐가 예방 되니 참고 하시지요.혈액순환을 과학적으로 잘 시켜주는 발목펌프운동을 실행 하시면 쥐나는 증세는재발하지 않고 전신 건강도 자연히 발전하게 되어 일석이조의 효과가 있습니다.발목펌프운동은두 발(무릎)을 펴고 눕거나 앉아 간단한 방법으로 발목부위에 자극을 주는 것만으로혈액순환을 한 차원 높게 하는 운동입니다. * 운동기구는 직경 6~10cm, 길이 30cm정도의 홍두깨, PVC파이프, 맥주병 등입니다.* 바닥에 누워서 복숭아 뼈에서 종아리 쪽으로 3cm정도 위치하는 발목부위 밑에 홍두깨를 놓습니다.* 무릎을 펴고 오른발을 20cm 정도 들어 올렸다가, 힘을 빼고 홍두깨위에 떨어뜨리기를25번 반복합니다.* 항상 오른발을 먼저 하고 왼발로 바꾸며 25번마다 다리를 교체 합니다. * 심장과 종아리가 중력을 똑같이 받게 누운 채로, 걷는 운동처럼 다리근육을 수축&이완 시켜서종아리에 고인 체액(혈액, 조직액, 림프액 등)을 심장으로 강력히 밀어 올려 순환시키는인체순환원리로 작동합니다. 질병을 자연 치유하는, 걷기보다 쉬운 운동입니다. * 고통스럽고, 피로하고, 체력소모가 많고, 숨이 차는 운동에 비해펌프운동은 누워서 쉽고 편하게 하면서도 혈액순환을 몇 배 더 높이는 운동입니다.중력의 힘을 빌려 정맥 흐름을 촉진시켜서 혈액순환을 높이는 과학적 원리여서운동 하다 보면 어느새 질병이 차도를 보이는 것을 느낄 수 있습니다."
속도 안좋고 가스차고 힘드네요ㅠ,제가 이제 갓 대학 입학한 새내긴데요작년 고3때 어느순간부터 아침마다 속이 진짜 울렁거리고 구역질나고 그러구요 고등학교 내내 배에 가스도 많이차고 소화도 잘 안되고 긴장하면 설사하고 배도 자주아프고..수능끝나면 괜찮을 줄 알았는데 그렇지도 않더군요 또 새학기 접어들어서 긴장과 스트레스때문같긴한데 아침에 속 울렁거리고 밥맛도 없고 설사자주하고 소화도 안되고 가스도 ..많이 차구요 ㅠㅠ과민성 대장 증후군인가요? 아니면 위염이나 다른 건가요? 잘 모르겠습니다 도와주세요!,"일단 스트레스로 인한 증상들은 분명한것 같네요 ㅠㅠ고3생활 많이 힘들었을 수도 있고 원래 대학생활이 새내기때가 제일 적응하기 힘든시기다보니내가 느끼는것 보다 몸이 더 많이 느낄 수 있어요 ㅠㅠ..그래서 작년부터 증상이 비슷하게 계속 이어져 오는 것 같은데일단 지금 너~무 심하면 당연히 술은 피하는게 좋을꺼에요~집에서 다니면 엄마밥 먹을 수 있으니 좋겠지만 외식이 많다고 그러면기름진거는 최대한 조심해서 먹는게 좋아요지금 적어준 내용으로는 위염이 있는지 과민성 대장 증후군인지 알수는없지만..일단 설사하고 소화안되고 가스도 많이 찬다면장에 문제가 있는건 확실해보여요~ 질병이라기보다 장이 정상으로 작동을 안하고있는거죠..저도 과민성으로 고생 엄청 많이 해가지고 그 기분 알아요하루종일 가스차서 그것만으로도 힘든데 화장실가면 또 죽죽 하고..가장 기본으로 식이조절 필수!!예요 한 3개월만 좀 신경써서 식이섬유 많은 식단으로 먹고하면설사는 나아질텐데, 작년부터면 좀 오래됐잖아요~ 그니까 천천히 바꿔간다는 생각으로 유산균도 꼭 먹으면 좋을 것같아요~일단 병원진료를 받아보는게 좋긴 하겠지만 그 전에 뭔가 노력해보고 싶다면유산균 그니까 프로바이오틱스 제품들 먹어보는게 좋을꺼예요~저는 이거저거 다 먹어봤는데 닥*신바이오틱스 여기 라인이제일 잘 맞았던 것같아요~저기에는 IBS라고 과민성 전용제품도 있거든요 한 번 알아보고 드시면 좋을 것 같아요.요즘 유산균 제품도 엄~청 많잖아요ㅠ..유산균 유목민으로 돌아다니다가 저기꺼 먹고 좀 나아져서 계속 먹고있어요꼭! 유산균이랑 식이조절 같이해서저처럼 나아지길 바래요...!!새내기 화이팅!!!"
속도 안좋고 가스차고 힘드네요ㅠ,제가 이제 갓 대학 입학한 새내긴데요작년 고3때 어느순간부터 아침마다 속이 진짜 울렁거리고 구역질나고 그러구요 고등학교 내내 배에 가스도 많이차고 소화도 잘 안되고 긴장하면 설사하고 배도 자주아프고..수능끝나면 괜찮을 줄 알았는데 그렇지도 않더군요 또 새학기 접어들어서 긴장과 스트레스때문같긴한데 아침에 속 울렁거리고 밥맛도 없고 설사자주하고 소화도 안되고 가스도 ..많이 차구요 ㅠㅠ과민성 대장 증후군인가요? 아니면 위염이나 다른 건가요? 잘 모르겠습니다 도와주세요!,저도 업무가 과다하여 예민해지면 가스차고 속도 울렁거리고 편두통 오고 죽을것 같더라구요병원에 가면 좋은 생각만 하라고 하는데이미 몸은 아프기만 합니다.가까운 병원 가보시는게 제일 좋을거 같습니다
속도 안좋고 가스차고 힘드네요ㅠ,제가 이제 갓 대학 입학한 새내긴데요작년 고3때 어느순간부터 아침마다 속이 진짜 울렁거리고 구역질나고 그러구요 고등학교 내내 배에 가스도 많이차고 소화도 잘 안되고 긴장하면 설사하고 배도 자주아프고..수능끝나면 괜찮을 줄 알았는데 그렇지도 않더군요 또 새학기 접어들어서 긴장과 스트레스때문같긴한데 아침에 속 울렁거리고 밥맛도 없고 설사자주하고 소화도 안되고 가스도 ..많이 차구요 ㅠㅠ과민성 대장 증후군인가요? 아니면 위염이나 다른 건가요? 잘 모르겠습니다 도와주세요!,과민성대장증후군도 있고 위염도 있는 것으로 보입니다.큰 병원 내과 가봐야 합니다.
심리적스트레스 불면증,안녕하세요 26살 주야교대근무 하고있는 남자 입니다3주전부터 시작된 불면증으로 야간일을 그만두고 주간만 하고 정신과를 가서 상담하고 약 받아왔습니다 첫주엔 아예 약없으면 못자고 둘째주엔 약안먹어도 잘수있게 됐는데 그날 심리적으로 스트레스를 받으면 잠을 못잡니다 잠은 드는데 정신은 깨있는 그런느낌 각성한 그런 기분 잠은 분명 자는데 뇌는 깨어있어서 다시 일어나게 됩니다 이런현상 때문에 미칠것같네요 스트레스 안받고 심리적으로 안힘든날은 잘자긴하는데 중간중간 깨서 그렇지.. 한두달뒤면 야간일 다시 복귀할텐데 야간끝나고 잠을 못잘까 두렵습니다 저는 어떻게 해야할까요 수면클리닉을 가야하나요?  그리고 몸이 피곤한상태에서 긴장을 하거나 막 기분이 들뜨거나 그러면  어지럽고 가슴이 두근거리고 토가나올것같습니다 이건 왜그런건가요.. 도와주세요,저도 스트레스 받으면 밤을 꼴딱 새기도 하고님처럼 자긴 자는데 눈만 감고 있는 느낌이 들기도 해요병원에다 물어보니깐 그렇게하면 뇌는 자는걸로 인식을 한다더군요어느날 드라마를 보다가 김선아가 불면증인데 이런말을 하더라구요의사가 본인이 잠들기를 거부해서 잠이 오지 않는거라고..저도 도저히 안되서 수면제 처방 받아서 먹기 시작한지 몇달이 됐구요님처럼 약을 안먹고 자게되면 잠드는거 자체가 거부감이 들고혹시나 잠이 들어도 새벽에 깨서 다시 잠못들까봐 너무 불안해요그래서 꼬박꼬박 수면제를 챙겨먹고 있어요저는 주 스트레스가 뭔지 인지하고 있는 상태인데님도 주원인을 한번 찾아보시고 해결방법이 있는것인지 생각을 해보셔야 될거 같아요어지럽고 가슴 두근거림은 우울증으로 인한 증상이신거 같은데의사 선생님한테 자세하게 설명드리고 원인파악 및 약을 조절하시는게 좋으실거 같아요전문가가 아니라 많은 도움이 되지 못해서 죄송하네요그래도 제 답변이 조금이라도 도움이 되었길 바랍니다.
심리적스트레스 불면증,안녕하세요 26살 주야교대근무 하고있는 남자 입니다3주전부터 시작된 불면증으로 야간일을 그만두고 주간만 하고 정신과를 가서 상담하고 약 받아왔습니다 첫주엔 아예 약없으면 못자고 둘째주엔 약안먹어도 잘수있게 됐는데 그날 심리적으로 스트레스를 받으면 잠을 못잡니다 잠은 드는데 정신은 깨있는 그런느낌 각성한 그런 기분 잠은 분명 자는데 뇌는 깨어있어서 다시 일어나게 됩니다 이런현상 때문에 미칠것같네요 스트레스 안받고 심리적으로 안힘든날은 잘자긴하는데 중간중간 깨서 그렇지.. 한두달뒤면 야간일 다시 복귀할텐데 야간끝나고 잠을 못잘까 두렵습니다 저는 어떻게 해야할까요 수면클리닉을 가야하나요?  그리고 몸이 피곤한상태에서 긴장을 하거나 막 기분이 들뜨거나 그러면  어지럽고 가슴이 두근거리고 토가나올것같습니다 이건 왜그런건가요.. 도와주세요,"궁금하신점 많으시리라 생각듭니다우선 전화상담부터 받아보시기 바랍니다사람들마다 가지고 있는 고민과 이유는 각기 다른데 같은 방법으로해결하려면 모두 다 해결되지 않듯이 각 개인에 맞는치료법으로 다가서야해결될 수 있습니다우울증 치료방법//우울증극복// 속울렁거림단순히 정신과 상담과 약물치료로일시적인 증상밖에 해결되지 않습니다중요한건 내면의 심리를 치료하는 부분에 있습니다.​우울증은 잠복-  재발 -재치료 -만성적인우울증 등으로반복되는 문제가 발생하는데, 이러한 증상이 반복되지 않도록현재의 우울증을 해결하고 불편한 감정을 스스로 해결해궁극적인 행복을 깨달을 수 있도록 해야합니다자세한 상담은하단에 신청사이트(pc로 보실경우)로 상담신청하시면우울증, 불면증, 심리장애. 불안장애 등무료진단해드리고 있으니  받아보시고,지속적인 상담을 이용하실지 결정하시면 되니일단 무료 상담을 받아보시길 권해드리고 싶습니다."
심리적스트레스 불면증,안녕하세요 26살 주야교대근무 하고있는 남자 입니다3주전부터 시작된 불면증으로 야간일을 그만두고 주간만 하고 정신과를 가서 상담하고 약 받아왔습니다 첫주엔 아예 약없으면 못자고 둘째주엔 약안먹어도 잘수있게 됐는데 그날 심리적으로 스트레스를 받으면 잠을 못잡니다 잠은 드는데 정신은 깨있는 그런느낌 각성한 그런 기분 잠은 분명 자는데 뇌는 깨어있어서 다시 일어나게 됩니다 이런현상 때문에 미칠것같네요 스트레스 안받고 심리적으로 안힘든날은 잘자긴하는데 중간중간 깨서 그렇지.. 한두달뒤면 야간일 다시 복귀할텐데 야간끝나고 잠을 못잘까 두렵습니다 저는 어떻게 해야할까요 수면클리닉을 가야하나요?  그리고 몸이 피곤한상태에서 긴장을 하거나 막 기분이 들뜨거나 그러면  어지럽고 가슴이 두근거리고 토가나올것같습니다 이건 왜그런건가요.. 도와주세요,안녕하세요!정신과에서 약을 타서 먹을 정도면 심한 것 같네요!모든 스트레스는 쌓아두면 병이 되죠!스트레스는 약으로 조절되지 않아요!마음의 병이기 때문에 상담을 통해서 해결 하심이 좋을 것 같아요.제 네임카드에 자세한 정보와간단한 무료상담도 받을 수 있으니 도움이 되셨으면 좋겠네요!
성인ADHD 약물복용 질문,제가 전형적인 성인ADHD인거 같습니다. 아직 상담과 진단은 받지 않았지만유형별 특징들을 보니 딱 현재 저에게 해당되는 사항들이 너무나 많았습니다..그래서 치료법을 알아본 결과 약물치료가 좋다고 들었는데혹시 제가 정신질환 관련해서의 약은 살면서 먹어본적이 없는데혹시나 진단을 받고나서 확정된 경우 약을 복용하게 되었을 때이런약들은 지속적으로 계속 먹어줘야 하는 약일까요? (고혈압처럼)아니면 감기약처럼 먹다가 호전되면 안먹는 약일까요?보통 통상적으로 며칠정도 먹는건지가격은 대체로 어느정도인지 어느종류가 있는지 알려주시면 감사하겠습니다추가로 의사견해가 있어야 처방할수 있는 약인지 알려주세요~,"주의지중결핍증ADHD 라는 증상은, 주로 어린이 들에게서 흔 하게 나타나는 증상으로, 어린이 들은, 여러 곳에 관심과 흥비를 가지고 있어서, 한 곳에 정신집중하기가 어랴워서 이런 증상이 나타 나지만, 성인에게서 이런 증상은, 정신장애인 신경증(노이로제)의 증상에 해당하는 증상입니다.현재의 그런 증상은, 현대병 이라고도 하고, 현대인 이라면 모두가 보편적으로 갖고 있는, 정신장애인 신경증(노이로제)의 증상 중 신경증의 증상에 해당하는 증상입니다.이런 증상은 적극적으로 정신치료를 받아야 만, 완치가 된다는 사실을, 이해 하시고 적극적으로 정신치료를 받아서, 꼭 완치를 하셔야 할 것입니다.이런 증상이 있다면 조속한 기일 안에 정신과전문의의 진료를 받고, 치료에 대한 상담을 하시고, 적극적으로 정신치료를 받아야, 완치가 될 것입니다.그리고 조속한 기일 안에 임상심리전문가로 부터 종합심리진단검사인 , M.M.Q(mandsel medical questionnaire), H.T.P(house tree person), Bender Gestalaat , Sentence Completion, M.M.P.I(minnesota multiphasic personality inventory), Rorschach, T.A.T(themat apperction test), 등의 정밀검사를 받아 보셔서, 증상의 종류와 상태를 자세하게 파악을 하셔야, 앞으로의 정신치료에 근본적인 바탕이 되고, 완치를 하는 대도 큰 도움이 된다는 사실 입니다.이러한 정밀검사로 통해서, 먼저 질병의 증상의 종류와 상태를, 자세하게 파악을 하시는 일이 가장 중요하며, 정신치료를 시작을 하면, 적극적으로 완치가 될 때 까지, 정신치료에 정성을 다해서 치료를 하여야 완치가 될 것이며, 약물치료는 하지 말아야 하는데, 이런 약물들은 향정신성 의약품들이고, 이런 약들을 장기 복용을 하면 중독의 위험성과 후유증이 발생하기도 하기에, 복용을 하지 않는 것이 중요하며, 적극적으로 정신치료를 받아야 만, 완치가 된다는 사실을, 이해 하셔야 할 것입니다.정신장애라는 증상은 초기 상태일 때, 적극적으로 치료를 하여서 꼭 완치를 하여야 하며, 이런 때를 놓치면, 점차 증상이 심화가 되어서, 성격장애에서 다음 단계인 신경증으로 발전을 하고, 신경증을 완치 하지 않고 방심을 하면, 정신분열증으로 발전을 하는 것이며, 이런 정신분열증은 초기 상태는 그래도 치료가 가능 하여서, 완치에 가깝도록 치료가 되지만, 중기 이상 만성의 상태는 치료가 불가능 하다고 정신과전문의들은 말을 합니다.이렇게 되면 정신과나 정신요양원에 장기 입원을 하여서, 치료보다는 관리를 한다는 마음으로 처리를 하는 것이 좋고, 이런 증상이 막바지에 다 다려서 정신분열증이로 발전을 하게 되면, 한 사람의 인생을 망치는 경우가 된다는 사실을, 이해 하셔야 할 것입니다,그렇기에 정신장애라는 증상은 무서운 증상이고, 이런 증상을 방심히지 않고, 적극적으로 정신치료를 받아서, 완치를 하는 것이 정신건강유지에 많은 도움이 될 것입니다.이박사"
성인ADHD 약물복용 질문,제가 전형적인 성인ADHD인거 같습니다. 아직 상담과 진단은 받지 않았지만유형별 특징들을 보니 딱 현재 저에게 해당되는 사항들이 너무나 많았습니다..그래서 치료법을 알아본 결과 약물치료가 좋다고 들었는데혹시 제가 정신질환 관련해서의 약은 살면서 먹어본적이 없는데혹시나 진단을 받고나서 확정된 경우 약을 복용하게 되었을 때이런약들은 지속적으로 계속 먹어줘야 하는 약일까요? (고혈압처럼)아니면 감기약처럼 먹다가 호전되면 안먹는 약일까요?보통 통상적으로 며칠정도 먹는건지가격은 대체로 어느정도인지 어느종류가 있는지 알려주시면 감사하겠습니다추가로 의사견해가 있어야 처방할수 있는 약인지 알려주세요~,질문자님약은 지속적으로 복용해야 합니다질문자님모든병과 모든질환은 호전되면약을 복용하지 않아요질문자님약은 7일 14일일동안30일동안 호전되는거보면서 병원 가는날을 줄입니다가격은 2만원 25천원 가격마다다 달라요 약종류는 의사선생닝께 정해 주시는 거에요의사 선생님 처방이 있어야처방받아 약국에서 처방받아요
"종아리,아킬레스건 통증",새벽에 자다가 종아리에 쥐가 났는데 좀 풀고 다시 잤습니다.근데 아침에 일어나서 걸어다니거나 힘 주면 그 쥐났을때 느낌이 남아있어서 아프네요땡기는 느낌이 들고요. 그런데 제가 신발 때문에 그런지 아킬레스건에 통증이 있는지두달정도 됐는데 그것도 더 찌릿하는 느낌이고요..시간이 지나면 낫을까요?병원을 간다면 정형외과로 가는게 맞겠죠?,"안녕하세요. 하이닥-네이버 지식iN 상담의 선상규 입니다.네. 정형외과에 방문해보시는게 맞습니다.신발 자극에 의한 증상일 수 있으며, 아킬레스건염이나 단순 종아리 근육의 긴장 상태일 수도 있습니다.우선 그 운동화 말고 다른 운동화를 착용하였을 때 통증이 어느 정도인지 확인하는 것이 중요합니다.아킬레스건은 종아리근육, 즉 비복근(gastrocnemius)과 가자미근(soleus)을 뒤꿈치뼈(종골, calcaneus)에 연결해주는 중요한 힘줄입니다. 아킬레스건 / 이미지 출처: JAMA, January 13, 2010—Vol 303, No. 2아클레스건은 혈행(blood supply)이 불량한 조직이므로 정상 치유 속도도 굉장이 느립니다.적절한 치료가 되지 않아 만성화 되는 경우는 특히 치료에 어려움을 겪는데 이때는 달리기 등에서 다른 운동(수영, 로잉, 싸이클, 웨이트리프팅 등)으로 전환하는 것이 필요합니다.특히 신장성 수축 운동(Eccentric exercise)이 중요합니다.  좌로 부터 각각 편심성(eccentric), 등척성(isometric), 동심성(concentric) 운동 아킬레스건 및 종아리근육 스트레칭 / 이미지 출처: http://lermagazine.com/article/achilles-rehab-focusing-on-insertional-tendinosis그리고 진통소염제 복용 및 물리치료, 경우에 따라 부목 고정 등이 필요하며, 처방된 족부보조기(맞춤형 깔창)을 이용하여 충분한 heel strike를 제공하는 운동화 착용이 필요하겠습니다. 달리기 전에 충분히 종아리 근육을 warm up 시키기 위해 스트레칭을 하고, 달리는 속도와 거리는 1주일에 10% 이상을 늘리지 않도록 해야하며, 익숙하지 않은 전력질주나 언덕 달리기는 피해야하고, 운동 후에는 충분히 cooling down 하는 습관을 길러야 합니다.아켈레스건 주위의 통증은 자칫 방치하다가 만성화 될 수 있으므로, 증상이 나타날 경우 반드시 정형외과 전문의의 진료 후 적절한 치료를 받으시길 바랍니다.지속적인 스트레칭과 물리치료를 포함한 체외충격파 치료, 경우에 따라 프롤로 치료 등이 도움이 될 수 있습니다.감사합니다."
꿈 해몽좀 부탁드려요,어제 꿈을 꿨는데 수면이 얕아서 인지 너무나 기억이 생생해요.내용은제가 예전 직장동료(?)와 우유배달을 하러 다니는데 아파트 2층의 어느 집에 들어갔다가. 한 외국인 부부가 다투는것을 목격. 그 와중 외국인 남편이 외국인 와이프를 총으로 쏴버림. 우리가 목격하자 남편은 내 다리와 엉덩이 - 하체 에 총격을 5방정도 가하고 돌아감. 같이 있던 직장동료가 병원을 찾으러 돌아다님. 나는 피를 질질 흘리면서 아픈 다리를 끌고 병원으로 걸어서 이동 중 꿈에서 깨어남.,O. 일이 잘 풀릴 것이라는 예고 꿈입니다.   -. 일이 무난하게 풀릴 것입니다.   -. 당신을 돕는 지인이 2명 생기겠습니다.날마다 좋은 날 되십시요.... ㅎㅎㅎㅎ
"눈밑살, 볼살 전체적으로 처졌는데","시술, 수술없이 복구하는법 없을까요특히 눈밑살 처지면서 다크서클 생기고 한쪽엔 잔주름도 졌는데..광고글은 개무시합니다.","어느정도인지는 모르겠으나 (연령대)설화수크림이 좋습니다 건성피부면 더 좋아요 탄력크림, 자음생크림이요 완전 백퍼 복구는 병원가셔야됩니다"
"눈밑살, 볼살 전체적으로 처졌는데","시술, 수술없이 복구하는법 없을까요특히 눈밑살 처지면서 다크서클 생기고 한쪽엔 잔주름도 졌는데..광고글은 개무시합니다.",처진살을 시술없이 복구하는건 불가능해요더이상 처지지않도록 관리하는게 최선입니다
